Rating,DISA [K],Altitude [ft],Mach,Thrust [N],Fuel Flow [kg/s],SFC [kg/s/N]
50,10,0,0.3,94189.43546,1.120264502,1.19E-05
45,10,0,0.3,85532.76394,1.013564568,1.19E-05
40,10,0,0.3,76120.23803,0.905011209,1.19E-05
21,10,0,0.3,251.3572018,0.086374937,0.000343634
55,10,0,0.4,112098.1922,1.456370527,1.30E-05
50,10,0,0.4,87311.87391,1.136731327,1.30E-05
45,10,0,0.4,78904.77696,1.028361131,1.30E-05
40,10,0,0.4,69759.65225,0.916170855,1.31E-05
21,10,0,0.4,-795.0732045,0.084710323,-0.000106544
55,10,0,0.5,104691.1761,1.470648768,1.40E-05
50,10,0,0.5,81646.53165,1.158829182,1.42E-05
45,10,0,0.5,73371.35252,1.046856835,1.43E-05
40,10,0,0.5,64457.97575,0.930069676,1.44E-05
21,10,0,0.5,-1793.371478,0.083723886,-4.67E-05
50,10,0,0.6,76872.52701,1.180815693,1.54E-05
45,10,0,0.6,68633.00143,1.065352539,1.55E-05
40,10,0,0.6,59965.63381,0.947008218,1.58E-05
21,10,0,0.6,-2791.669604,0.0840938,-3.01E-05
50,10,0,0.7,72715.32811,1.208785339,1.66E-05
45,10,0,0.7,64718.24641,1.090013477,1.68E-05
40,10,0,0.7,55936.78746,0.963681195,1.72E-05
21,10,0,0.7,-3789.96773,0.084463714,-2.23E-05
50,10,0,0.8,68558.1292,1.22970076,1.79E-05
45,10,0,0.8,60803.4914,1.108941316,1.82E-05
40,10,0,0.8,51907.94111,0.972837894,1.87E-05
21,10,0,0.8,-4788.265856,0.084833628,-1.77E-05
50,10,0,0.9,64400.9303,1.241209865,1.93E-05
45,10,0,0.9,56888.73638,1.122136054,1.97E-05
40,10,0,0.9,47879.09476,0.97847891,2.04E-05
21,10,0,0.9,-5786.563983,0.085203542,-1.47E-05
50,10,0,1,60243.7314,1.250151809,2.08E-05
45,10,0,1,52973.98137,1.12647312,2.13E-05
40,10,0,1,43850.24841,0.978665426,2.23E-05
21,10,0,1,-6784.862109,0.085573456,-1.26E-05
55,10,5000,0,122612.4115,1.136734376,9.27E-06
50,10,5000,0,113110.7518,1.015781678,8.98E-06
45,10,5000,0,103637.6149,0.895192064,8.64E-06
40,10,5000,0,93561.93377,0.796917398,8.52E-06
21,10,5000,0,5323.068691,0.087669636,1.65E-05
55,10,5000,0.1,114431.7142,1.166368992,1.02E-05
50,10,5000,0.1,104553.91,1.037154189,9.92E-06
45,10,5000,0.1,94738.49951,0.90875558,9.59E-06
40,10,5000,0.1,84766.21346,0.80501582,9.50E-06
21,10,5000,0.1,3251.599922,0.087176417,2.68E-05
55,10,5000,0.2,106251.0169,1.179780612,1.11E-05
50,10,5000,0.2,96246.64286,1.046541972,1.09E-05
45,10,5000,0.2,86548.88884,0.917386908,1.06E-05
40,10,5000,0.2,77054.35989,0.81390396,1.06E-05
21,10,5000,0.2,1843.286391,0.085450152,4.64E-05
55,10,5000,0.3,100011.6531,1.203484501,1.20E-05
50,10,5000,0.3,89115.94133,1.056375392,1.19E-05
45,10,5000,0.3,79460.97169,0.926018237,1.17E-05
40,10,5000,0.3,70469.15714,0.822098968,1.17E-05
21,10,5000,0.3,723.766248,0.082737448,0.000114315
55,10,5000,0.4,93772.28937,1.214065694,1.29E-05
50,10,5000,0.4,83026.32231,1.067460237,1.29E-05
45,10,5000,0.4,73653.01522,0.939581753,1.28E-05
40,10,5000,0.4,65007.0398,0.8332046,1.28E-05
21,10,5000,0.4,-331.5776197,0.079531526,-0.000239858
55,10,5000,0.5,87532.9256,1.219813979,1.39E-05
50,10,5000,0.5,77806.64886,1.08328113,1.39E-05
45,10,5000,0.5,68975.27514,0.959310504,1.39E-05
40,10,5000,0.5,60400.60668,0.847481114,1.40E-05
21,10,5000,0.5,-1354.833203,0.075339167,-5.56E-05
50,10,5000,0.6,73653.01522,1.10633646,1.50E-05
45,10,5000,0.6,64967.82098,0.980272301,1.51E-05
40,10,5000,0.6,56460.89406,0.862396535,1.53E-05
21,10,5000,0.6,-2281.824519,0.072379854,-3.17E-05
50,10,5000,0.7,70365.7619,1.135728451,1.61E-05
45,10,5000,0.7,61502.30004,1.002467146,1.63E-05
40,10,5000,0.7,53209.29428,0.881925195,1.66E-05
21,10,5000,0.7,-3208.815836,0.069420542,-2.16E-05
50,10,5000,0.8,67427.91297,1.166487093,1.73E-05
45,10,5000,0.8,58732.02248,1.029594178,1.75E-05
40,10,5000,0.8,50282.1413,0.902729598,1.80E-05
21,10,5000,0.8,-4135.807152,0.066461229,-1.61E-05
50,10,5000,0.9,64985.64761,1.205268548,1.85E-05
45,10,5000,0.9,56168.53526,1.059187304,1.89E-05
40,10,5000,0.9,47358.55373,0.920869582,1.94E-05
21,10,5000,0.9,-5062.798469,0.063501916,-1.25E-05
50,10,5000,1,62543.38226,1.240048533,1.98E-05
45,10,5000,1,53605.04803,1.085261562,2.02E-05
40,10,5000,1,44434.96616,0.93408661,2.10E-05
21,10,5000,1,-5989.789785,0.060542604,-1.01E-05
55,10,10000,0,103683.9644,0.977168965,9.42E-06
50,10,10000,0,99034.74705,0.903885305,9.13E-06
45,10,10000,0,92303.36498,0.797781357,8.64E-06
40,10,10000,0,84580.81531,0.720433089,8.52E-06
21,10,10000,0,5975.527836,0.085820066,1.44E-05
55,10,10000,0.1,97007.84522,1.006233269,1.04E-05
50,10,10000,0.1,92346.14921,0.930972108,1.01E-05
45,10,10000,0.1,85165.53277,0.815044014,9.57E-06
40,10,10000,0.1,77182.71244,0.728874791,9.44E-06
21,10,10000,0.1,3939.712618,0.085203542,2.16E-05
55,10,10000,0.2,90331.72604,1.0195474,1.13E-05
50,10,10000,0.2,85283.18937,0.937691493,1.10E-05
45,10,10000,0.2,78327.19004,0.824908389,1.05E-05
40,10,10000,0.2,70458.46104,0.735724918,1.04E-05
21,10,10000,0.2,2510.006898,0.083847191,3.34E-05
55,10,10000,0.3,85400.84597,1.039756814,1.22E-05
50,10,10000,0.3,79578.62815,0.947691127,1.19E-05
45,10,10000,0.3,72515.66845,0.836005812,1.15E-05
40,10,10000,0.3,64682.59286,0.742795105,1.15E-05
21,10,10000,0.3,1372.659979,0.081751011,5.96E-05
55,10,10000,0.4,80469.96591,1.046773262,1.30E-05
50,10,10000,0.4,74840.27706,0.960687521,1.28E-05
45,10,10000,0.4,67331.64841,0.845870187,1.26E-05
40,10,10000,0.4,59890.76144,0.753209829,1.26E-05
21,10,10000,0.4,363.6657575,0.079038308,0.000217338
55,10,10000,0.5,75539.08585,1.046595998,1.39E-05
50,10,10000,0.5,70904.12985,0.977237108,1.38E-05
45,10,10000,0.5,63031.83544,0.859433703,1.36E-05
40,10,10000,0.5,55990.26779,0.767167609,1.37E-05
21,10,10000,0.5,-584.7174551,0.075462472,-0.000129058
50,10,10000,0.6,67531.30806,0.996225997,1.48E-05
45,10,10000,0.6,59666.14433,0.879162454,1.47E-05
40,10,10000,0.6,52713.71041,0.782898587,1.49E-05
21,10,10000,0.6,-1493.881996,0.071393417,-4.78E-05
50,10,10000,0.7,64507.89066,1.018714625,1.58E-05
45,10,10000,0.7,56906.56287,0.902590345,1.59E-05
40,10,10000,0.7,49879.25658,0.800564983,1.61E-05
21,10,10000,0.7,-2403.046536,0.067324362,-2.80E-05
50,10,10000,0.8,62272.41579,1.050886941,1.69E-05
45,10,10000,0.8,54467.86307,0.926018237,1.70E-05
40,10,10000,0.8,47536.8212,0.82087788,1.73E-05
21,10,10000,0.8,-3312.211077,0.063255307,-1.91E-05
50,10,10000,0.9,60147.46669,1.082462739,1.80E-05
45,10,10000,0.9,52485.52804,0.955611363,1.82E-05
40,10,10000,0.9,45358.39192,0.843420008,1.86E-05
21,10,10000,0.9,-4221.375617,0.059186252,-1.40E-05
50,10,10000,1,58304.18045,1.118956762,1.92E-05
45,10,10000,1,50467.53945,0.983971442,1.95E-05
40,10,10000,1,43040.91399,0.862399375,2.00E-05
21,10,10000,1,-5130.540158,0.055117197,-1.07E-05
50,10,15000,0,85333.10428,0.78421123,9.19E-06
45,10,15000,0,80947.72286,0.707768932,8.74E-06
40,10,15000,0,75799.35636,0.65209093,8.60E-06
21,10,15000,0,6866.865454,0.087792941,1.28E-05
50,10,15000,0.1,80209.69525,0.816230309,1.02E-05
45,10,15000,0.1,75424.99466,0.729963777,9.68E-06
40,10,15000,0.1,69945.05054,0.665909743,9.52E-06
21,10,15000,0.1,4856.007693,0.087423027,1.80E-05
50,10,15000,0.2,74394.60825,0.825673434,1.11E-05
45,10,15000,0.2,69631.2997,0.738595105,1.06E-05
40,10,15000,0.2,64301.10033,0.673011968,1.05E-05
21,10,15000,0.2,3387.083154,0.08618998,2.54E-05
50,10,15000,0.3,69841.6553,0.840403745,1.20E-05
45,10,15000,0.3,64942.86352,0.749692527,1.15E-05
40,10,15000,0.3,59505.70364,0.680029098,1.14E-05
21,10,15000,0.3,2217.648097,0.084217105,3.80E-05
50,10,15000,0.4,66304.82741,0.856736345,1.29E-05
45,10,15000,0.4,60999.58549,0.76078995,1.25E-05
40,10,15000,0.4,55280.76305,0.685654082,1.24E-05
21,10,15000,0.4,1226.480652,0.081381097,6.64E-05
50,10,15000,0.5,63488.20035,0.875771574,1.38E-05
45,10,15000,0.5,57762.24708,0.77681956,1.34E-05
40,10,15000,0.5,51736.80433,0.695163014,1.34E-05
21,10,15000,0.5,331.5776197,0.077928565,0.000235024
50,10,15000,0.6,61338.29394,0.899343336,1.47E-05
45,10,15000,0.6,54888.57442,0.79284917,1.44E-05
40,10,15000,0.6,48945.13473,0.709401247,1.45E-05
21,10,15000,0.6,-545.4986363,0.073982815,-0.000135624
50,10,15000,0.7,59466.48468,0.924491506,1.55E-05
45,10,15000,0.7,52396.3943,0.811344873,1.55E-05
40,10,15000,0.7,46677.57172,0.72789877,1.56E-05
21,10,15000,0.7,-1561.623685,0.068804018,-4.41E-05
50,10,15000,0.8,57316.57827,0.945517584,1.65E-05
45,10,15000,0.8,50585.19605,0.837238859,1.66E-05
40,10,15000,0.8,44680.97532,0.747270332,1.67E-05
21,10,15000,0.8,-2577.748734,0.063625221,-2.47E-05
50,10,15000,0.9,55712.1705,0.977088096,1.75E-05
45,10,15000,0.9,48802.52067,0.861899797,1.77E-05
40,10,15000,0.9,43062.30604,0.770509261,1.79E-05
21,10,15000,0.9,-3593.873783,0.058446424,-1.63E-05
50,10,15000,1,54061.41308,1.008614712,1.87E-05
45,10,15000,1,47308.63882,0.891492923,1.88E-05
40,10,15000,1,41393.72199,0.793568177,1.92E-05
21,10,15000,1,-4609.998832,0.053267627,-1.16E-05
50,10,20000,0,72276.78998,0.669272992,9.26E-06
45,10,20000,0,69132.15056,0.612824319,8.86E-06
40,10,20000,0,66033.8608,0.576393793,8.73E-06
21,10,20000,0,6816.950687,0.090752253,1.33E-05
50,10,20000,0.1,68397.68837,0.703029542,1.03E-05
45,10,20000,0.1,64917.90607,0.638718305,9.84E-06
40,10,20000,0.1,61552.21496,0.595252215,9.67E-06
21,10,20000,0.1,5622.558173,0.089519206,1.59E-05
50,10,20000,0.2,63805.51661,0.712986575,1.12E-05
45,10,20000,0.2,60186.68566,0.644883539,1.07E-05
40,10,20000,0.2,56806.73304,0.599525235,1.06E-05
21,10,20000,0.2,4428.165659,0.088286159,1.99E-05
50,10,20000,0.3,60247.29652,0.728444371,1.21E-05
45,10,20000,0.3,56439.50202,0.655980961,1.16E-05
40,10,20000,0.3,52931.19684,0.607279505,1.15E-05
21,10,20000,0.3,3233.773146,0.087053113,2.69E-05
50,10,20000,0.4,57676.67861,0.750305542,1.30E-05
45,10,20000,0.4,53515.91445,0.669544478,1.25E-05
40,10,20000,0.4,49825.7764,0.617254991,1.24E-05
21,10,20000,0.4,2235.474873,0.085203542,3.81E-05
50,10,20000,0.5,55929.65678,0.777939261,1.39E-05
45,10,20000,0.5,51194.87111,0.685574088,1.34E-05
40,10,20000,0.5,47108.97916,0.627024109,1.33E-05
21,10,20000,0.5,1358.398617,0.082490839,6.07E-05
50,10,20000,0.6,54649.69595,0.804057879,1.47E-05
45,10,20000,0.6,49376.54217,0.705302838,1.43E-05
40,10,20000,0.6,44848.54683,0.63913511,1.43E-05
21,10,20000,0.6,513.4104985,0.078791698,0.000153467
50,10,20000,0.7,53630.00564,0.829680585,1.55E-05
45,10,20000,0.7,47818.4839,0.726264636,1.52E-05
40,10,20000,0.7,42741.42451,0.651029004,1.52E-05
21,10,20000,0.7,-442.1035419,0.07410612,-0.000167622
50,10,20000,0.8,52649.53414,0.856439707,1.63E-05
45,10,20000,0.8,46014.41648,0.743527293,1.62E-05
40,10,20000,0.8,41233.28115,0.67049327,1.63E-05
21,10,20000,0.8,-1461.793858,0.068557409,-4.69E-05
50,10,20000,0.9,51615.58246,0.885549283,1.72E-05
45,10,20000,0.9,44634.62567,0.766955184,1.72E-05
40,10,20000,0.9,39803.57543,0.690222142,1.73E-05
21,10,20000,0.9,-2481.484174,0.063008698,-2.54E-05
50,10,20000,1,50267.87994,0.91350408,1.82E-05
45,10,20000,1,43319.01129,0.79284917,1.83E-05
40,10,20000,1,38573.52952,0.71385599,1.85E-05
21,10,20000,1,-3501.17449,0.057459986,-1.64E-05
50,10,25000,0,59855.10804,0.556252398,9.29E-06
45,10,25000,0,57701.63607,0.516646659,8.95E-06
40,10,25000,0,55983.13711,0.494981299,8.84E-06
21,10,25000,0,8931.203543,0.088532769,9.91E-06
50,10,25000,0.1,56842.38659,0.586316206,1.03E-05
45,10,25000,0.1,54510.64731,0.543773692,9.98E-06
40,10,25000,0.1,52585.35786,0.516774077,9.83E-06
21,10,25000,0.1,6977.391376,0.088286159,1.27E-05
50,10,25000,0.2,53048.85345,0.593359458,1.12E-05
45,10,25000,0.2,50827.63994,0.55240502,1.09E-05
40,10,25000,0.2,48795.38999,0.52257575,1.07E-05
21,10,25000,0.2,5469.248018,0.087546331,1.60E-05
50,10,25000,0.3,50157.35402,0.604987142,1.21E-05
45,10,25000,0.3,47986.05542,0.563502442,1.17E-05
40,10,25000,0.3,45747.01513,0.529559757,1.16E-05
21,10,25000,0.3,4346.162461,0.089272597,2.05E-05
50,10,25000,0.4,48207.10712,0.622873535,1.29E-05
45,10,25000,0.4,45939.54411,0.578299005,1.26E-05
40,10,25000,0.4,43393.88366,0.539352522,1.24E-05
21,10,25000,0.4,3333.602973,0.087669636,2.63E-05
50,10,25000,0.5,46991.32256,0.647232199,1.38E-05
45,10,25000,0.5,44424.27007,0.595561662,1.34E-05
40,10,25000,0.5,41532.77064,0.551036947,1.33E-05
21,10,25000,0.5,2445.830622,0.085820066,3.51E-05
50,10,25000,0.6,46427.99715,0.679589701,1.46E-05
45,10,25000,0.6,43333.27265,0.61652346,1.42E-05
40,10,25000,0.6,40142.28388,0.567041812,1.41E-05
21,10,25000,0.6,1604.407771,0.083353972,5.20E-05
50,10,25000,0.7,46042.9392,0.710756001,1.54E-05
45,10,25000,0.7,42449.06571,0.638718305,1.50E-05
40,10,25000,0.7,38826.66935,0.582419691,1.50E-05
21,10,25000,0.7,723.766248,0.079778136,0.000110226
50,10,25000,0.8,45647.18531,0.737037656,1.61E-05
45,10,25000,0.8,41543.46658,0.659680102,1.59E-05
40,10,25000,0.8,37454.00937,0.595972679,1.59E-05
21,10,25000,0.8,-199.6596546,0.075092557,-0.000376103
50,10,25000,0.9,45254.99682,0.766731044,1.69E-05
45,10,25000,0.9,40502.38423,0.6806419,1.68E-05
40,10,25000,0.9,36277.44363,0.613114671,1.69E-05
21,10,25000,0.9,-1140.912186,0.069420542,-6.08E-05
50,10,25000,1,44531.23058,0.793038698,1.78E-05
45,10,25000,1,39425.64832,0.702836744,1.78E-05
40,10,25000,1,35222.09977,0.633140315,1.80E-05
21,10,25000,1,-2082.164718,0.063748526,-3.06E-05
50,10,30000,0,49237.49353,0.461084991,9.36E-06
45,10,30000,0,48196.41117,0.442663844,9.18E-06
40,10,30000,0,46456.52002,0.418892908,9.02E-06
21,10,30000,0,10104.20401,0.092971738,9.20E-06
50,10,30000,0.1,46902.18883,0.486495046,1.04E-05
45,10,30000,0.1,45789.79937,0.466091736,1.02E-05
40,10,30000,0.1,43896.59806,0.437801732,9.97E-06
21,10,30000,0.1,8232.394898,0.092601824,1.12E-05
50,10,30000,0.2,43835.9872,0.492542272,1.12E-05
45,10,30000,0.2,42759.25129,0.47225697,1.10E-05
40,10,30000,0.2,40930.22626,0.443803936,1.08E-05
21,10,30000,0.2,6727.816808,0.091861996,1.37E-05
50,10,30000,0.3,41497.11708,0.5014062,1.21E-05
45,10,30000,0.3,40463.16541,0.482121346,1.19E-05
40,10,30000,0.3,38655.53257,0.45236519,1.17E-05
21,10,30000,0.3,5504.90157,0.090628949,1.65E-05
50,10,30000,0.4,39782.18339,0.512460451,1.29E-05
45,10,30000,0.4,38787.45053,0.493218768,1.27E-05
40,10,30000,0.4,36994.07905,0.463575775,1.25E-05
21,10,30000,0.4,4463.819064,0.088902683,1.99E-05
50,10,30000,0.5,38723.27426,0.530374878,1.37E-05
45,10,30000,0.5,37785.58699,0.511714472,1.35E-05
40,10,30000,0.5,35949.43143,0.480847567,1.34E-05
21,10,30000,0.5,3551.089257,0.086929808,2.45E-05
50,10,30000,0.6,38320.38953,0.553756504,1.45E-05
45,10,30000,0.6,37297.13395,0.532676269,1.43E-05
40,10,30000,0.6,35079.48585,0.495648319,1.41E-05
21,10,30000,0.6,2681.143682,0.084710323,3.16E-05
50,10,30000,0.7,38302.5629,0.582797209,1.52E-05
45,10,30000,0.7,37147.38921,0.558570255,1.50E-05
40,10,30000,0.7,34437.72266,0.513191405,1.49E-05
21,10,30000,0.7,1925.289443,0.084710323,4.40E-05
50,10,30000,0.8,38384.56596,0.613695793,1.60E-05
45,10,30000,0.8,36890.68396,0.581998146,1.58E-05
40,10,30000,0.8,33835.17843,0.53143488,1.57E-05
21,10,30000,0.8,1108.824048,0.081504401,7.35E-05
50,10,30000,0.9,38398.82732,0.641540373,1.67E-05
45,10,30000,0.9,36751.63531,0.607892132,1.65E-05
40,10,30000,0.9,33168.45777,0.548366656,1.65E-05
21,10,30000,0.9,246.0091544,0.077065433,0.000313262
50,10,30000,1,38170.64494,0.669006685,1.75E-05
45,10,30000,1,36288.13973,0.63255307,1.74E-05
40,10,30000,1,32145.20219,0.562883497,1.75E-05
21,10,30000,1,-616.8057397,0.072626464,-0.000117746
50,10,35000,0,40274.20185,0.378545404,9.40E-06
45,10,35000,0,40274.20185,0.378545404,9.40E-06
40,10,35000,0,38587.79088,0.353501833,9.16E-06
21,10,35000,0,10000.80892,0.098643754,9.86E-06
50,10,35000,0.1,38455.87291,0.401973296,1.05E-05
45,10,35000,0.1,38455.87291,0.401973296,1.05E-05
40,10,35000,0.1,36712.41635,0.373460586,1.02E-05
21,10,35000,0.1,8938.33437,0.097164097,1.09E-05
50,10,35000,0.2,36045.69584,0.405672437,1.13E-05
45,10,35000,0.2,36045.69584,0.405672437,1.13E-05
40,10,35000,0.2,34284.41265,0.376451299,1.10E-05
21,10,35000,0.2,7875.859822,0.095684441,1.21E-05
50,10,35000,0.3,34252.32436,0.414303765,1.21E-05
45,10,35000,0.3,34252.32436,0.414303765,1.21E-05
40,10,35000,0.3,32451.82235,0.383509687,1.18E-05
21,10,35000,0.3,6813.385273,0.094204785,1.38E-05
50,10,35000,0.4,32908.18726,0.422935094,1.29E-05
45,10,35000,0.4,32908.18726,0.422935094,1.29E-05
40,10,35000,0.4,31082.72764,0.391129696,1.26E-05
21,10,35000,0.4,5750.910724,0.092725128,1.61E-05
50,10,35000,0.5,32031.11085,0.437731657,1.37E-05
45,10,35000,0.5,32031.11085,0.437731657,1.37E-05
40,10,35000,0.5,30294.78512,0.406654346,1.34E-05
21,10,35000,0.5,4863.138374,0.093095042,1.91E-05
50,10,35000,0.6,31574.7461,0.454994313,1.44E-05
45,10,35000,0.6,31574.7461,0.454994313,1.44E-05
40,10,35000,0.6,29913.29258,0.424837548,1.42E-05
21,10,35000,0.6,3978.931437,0.090382339,2.27E-05
50,10,35000,0.7,31610.3995,0.477189158,1.51E-05
45,10,35000,0.7,31610.3995,0.477189158,1.51E-05
40,10,35000,0.7,29891.90054,0.446413753,1.49E-05
21,10,35000,0.7,3133.943318,0.087423027,2.79E-05
50,10,35000,0.8,31941.97712,0.50431619,1.58E-05
45,10,35000,0.8,31941.97712,0.50431619,1.58E-05
40,10,35000,0.8,29767.11326,0.465323405,1.56E-05
21,10,35000,0.8,2321.043338,0.084340409,3.63E-05
50,10,35000,0.9,32341.29643,0.532676269,1.65E-05
45,10,35000,0.9,32341.29643,0.532676269,1.65E-05
40,10,35000,0.9,29681.54479,0.485517322,1.64E-05
21,10,35000,0.9,1632.930642,0.083600581,5.12E-05
50,10,35000,1,32455.38762,0.558570255,1.72E-05
45,10,35000,1,32455.38762,0.558570255,1.72E-05
40,10,35000,1,29389.18599,0.504413696,1.72E-05
21,10,35000,1,944.8179455,0.082860753,8.77E-05
50,10,40000,0,31831.45135,0.303329542,9.53E-06
45,10,40000,0,31831.45135,0.303329542,9.53E-06
40,10,40000,0,30590.70919,0.284382504,9.30E-06
21,10,40000,0,12731.86737,0.104932293,8.24E-06
50,10,40000,0.1,30412.44172,0.321825246,1.06E-05
45,10,40000,0.1,30412.44172,0.321825246,1.06E-05
40,10,40000,0.1,29096.82734,0.299955649,1.03E-05
21,10,40000,0.1,11031.19518,0.104685684,9.49E-06
50,10,40000,0.2,28508.54447,0.325524387,1.14E-05
45,10,40000,0.2,28508.54447,0.325524387,1.14E-05
40,10,40000,0.2,27203.62603,0.303274757,1.11E-05
21,10,40000,0.2,9548.009282,0.103945855,1.09E-05
50,10,40000,0.3,27089.53484,0.330456575,1.22E-05
45,10,40000,0.3,27089.53484,0.330456575,1.22E-05
40,10,40000,0.3,25795.3125,0.30806204,1.19E-05
21,10,40000,0.3,8260.917622,0.102959418,1.25E-05
50,10,40000,0.4,26098.36725,0.339087903,1.30E-05
45,10,40000,0.4,26098.36725,0.339087903,1.30E-05
40,10,40000,0.4,24775.62219,0.3159491,1.28E-05
21,10,40000,0.4,7155.658841,0.101356457,1.42E-05
50,10,40000,0.5,25463.73488,0.350185325,1.38E-05
45,10,40000,0.5,25463.73488,0.350185325,1.38E-05
40,10,40000,0.5,24162.38186,0.327177948,1.35E-05
21,10,40000,0.5,6193.014266,0.099630191,1.61E-05
50,10,40000,0.6,25196.33354,0.366214935,1.45E-05
45,10,40000,0.6,25196.33354,0.366214935,1.45E-05
40,10,40000,0.6,23791.58542,0.34111593,1.43E-05
21,10,40000,0.6,5315.937864,0.097534011,1.83E-05
50,10,40000,0.7,25214.16031,0.383477592,1.52E-05
45,10,40000,0.7,25214.16031,0.383477592,1.52E-05
40,10,40000,0.7,23659.66746,0.355742316,1.50E-05
21,10,40000,0.7,4463.819064,0.094698003,2.12E-05
50,10,40000,0.8,25353.20896,0.401973296,1.59E-05
45,10,40000,0.8,25353.20896,0.401973296,1.59E-05
40,10,40000,0.8,23574.09899,0.369521271,1.57E-05
21,10,40000,0.8,3715.095506,0.093834871,2.53E-05
50,10,40000,0.9,25649.13317,0.422935094,1.65E-05
45,10,40000,0.9,25649.13317,0.422935094,1.65E-05
40,10,40000,0.9,23492.09594,0.384572681,1.64E-05
21,10,40000,0.9,2934.283664,0.090012425,3.07E-05
50,10,40000,1,25695.48267,0.442663844,1.72E-05
45,10,40000,1,25695.48267,0.442663844,1.72E-05
40,10,40000,1,23292.43628,0.400591463,1.72E-05
21,10,40000,1,2214.08283,0.086313284,3.90E-05
50,10,45000,0,23627.57888,0.241024584,1.02E-05
45,10,45000,0,23627.57888,0.241024584,1.02E-05
40,10,45000,0,22604.32374,0.220082456,9.74E-06
21,10,45000,0,12952.91907,0.112330574,8.67E-06
50,10,45000,0.1,22821.80973,0.248132648,1.09E-05
45,10,45000,0.1,22821.80973,0.248132648,1.09E-05
40,10,45000,0.1,21798.55444,0.226990966,1.04E-05
21,10,45000,0.1,11836.96434,0.111097527,9.39E-06
50,10,45000,0.2,22016.04057,0.254926436,1.16E-05
45,10,45000,0.2,22016.04057,0.254926436,1.16E-05
40,10,45000,0.2,20992.78514,0.235393447,1.12E-05
21,10,45000,0.2,10721.00961,0.109864481,1.02E-05
50,10,45000,0.3,21210.27142,0.261405947,1.23E-05
45,10,45000,0.3,21210.27142,0.261405947,1.23E-05
40,10,45000,0.3,20187.01584,0.243892114,1.21E-05
21,10,45000,0.3,9605.054877,0.108631434,1.13E-05
50,10,45000,0.4,20404.50227,0.267571182,1.31E-05
45,10,45000,0.4,20404.50227,0.267571182,1.31E-05
40,10,45000,0.4,19381.24654,0.249629486,1.29E-05
21,10,45000,0.4,8489.100148,0.107398387,1.27E-05
50,10,45000,0.5,19923.17991,0.277435557,1.39E-05
45,10,45000,0.5,19923.17991,0.277435557,1.39E-05
40,10,45000,0.5,18896.35891,0.259314073,1.37E-05
21,10,45000,0.5,7629.850521,0.110974223,1.45E-05
50,10,45000,0.6,19687.8667,0.289766026,1.47E-05
45,10,45000,0.6,19687.8667,0.289766026,1.47E-05
40,10,45000,0.6,18579.04265,0.269619559,1.45E-05
21,10,45000,0.6,6692.163256,0.108384824,1.62E-05
50,10,45000,0.7,19698.5628,0.303329542,1.54E-05
45,10,45000,0.7,19698.5628,0.303329542,1.54E-05
40,10,45000,0.7,18457.82064,0.281194954,1.52E-05
21,10,45000,0.7,5832.913776,0.105548816,1.81E-05
50,10,45000,0.8,19773.43517,0.318126105,1.61E-05
45,10,45000,0.8,19773.43517,0.318126105,1.61E-05
40,10,45000,0.8,18315.20672,0.291750687,1.59E-05
21,10,45000,0.8,5034.275157,0.102589504,2.04E-05
50,10,45000,0.9,19962.39873,0.331689621,1.66E-05
45,10,45000,0.9,19962.39873,0.331689621,1.66E-05
40,10,45000,0.9,18172.59266,0.301292813,1.66E-05
21,10,45000,0.9,4264.15941,0.099260277,2.33E-05
50,10,45000,1,19905.35313,0.345253138,1.73E-05
45,10,45000,1,19905.35313,0.345253138,1.73E-05
40,10,45000,1,17965.80233,0.312825218,1.74E-05
21,10,45000,1,3615.265679,0.097903925,2.71E-05
55,15,0,0,145370.0452,1.329846952,9.15E-06
50,15,0,0,118455.2126,1.048285444,8.85E-06
45,15,0,0,109007.0331,0.949446128,8.71E-06
40,15,0,0,98667.51603,0.850036132,8.62E-06
21,15,0,0,4795.396684,0.091738691,1.91E-05
55,15,0,0.1,135189.1862,1.359943776,1.01E-05
50,15,0,0.1,107210.0964,1.053708342,9.83E-06
45,15,0,0.1,98022.18757,0.953145269,9.72E-06
40,15,0,0.1,88117.64321,0.852873974,9.68E-06
21,15,0,0.1,2713.231966,0.091122167,3.36E-05
55,15,0,0.2,125008.3272,1.376320198,1.10E-05
50,15,0,0.2,97694.17521,1.063777295,1.09E-05
45,15,0,0.2,88887.75895,0.963009645,1.08E-05
40,15,0,0.2,79275.5734,0.858333705,1.08E-05
21,15,0,0.2,1297.787608,0.088902683,6.85E-05
55,15,0,0.3,117449.7836,1.412304944,1.20E-05
50,15,0,0.3,89604.39437,1.075706717,1.20E-05
45,15,0,0.3,81097.4676,0.97287402,1.20E-05
40,15,0,0.3,71873.90525,0.866310582,1.21E-05
21,15,0,0.3,221.0516975,0.086806503,0.000392698
55,15,0,0.4,109891.24,1.435518296,1.31E-05
50,15,0,0.4,82887.27366,1.091775226,1.32E-05
45,15,0,0.4,74608.52926,0.985204489,1.32E-05
40,15,0,0.4,65702.28318,0.876224719,1.33E-05
21,15,0,0.4,-795.0732045,0.085450152,-0.000107475
55,15,0,0.5,102332.6965,1.447514459,1.41E-05
50,15,0,0.5,77250.45413,1.10992496,1.44E-05
45,15,0,0.5,69174.9348,1.001234099,1.45E-05
