Altitude,Mach,CL,LOD ,CD Total,,
30000,0.6,0.304707071,13.05616028,0.023338184,,
30000,0.6,0.406276095,16.00226806,0.025388657,,
30000,0.6,0.507845119,17.88503868,0.028394969,,
30000,0.6,0.609414143,18.81384582,0.03239179,,
30000,0.6,0.710983166,18.99808834,0.037423932,,
30000,0.6,0.81255219,18.66391726,0.043535994,,
30000,0.6,0.914121214,18.00450069,0.050771817,,
30000,0.6,1.218828285,15.30306081,0.079646046,,
30000,0.6,1.439390485,13.34041062,0.107897015,,
30000,0.7,0,0,0.022096709,,
30000,0.7,0.101569024,4.74285729,0.021415155,,
30000,0.7,0.203138048,9.396075396,0.021619457,,
30000,0.7,0.304707071,13.41260058,0.022717971,,
30000,0.7,0.406276095,16.42870646,0.024729646,,
30000,0.7,0.507845119,18.33819904,0.027693293,,
30000,0.7,0.609414143,19.21253096,0.031719618,,
30000,0.7,0.710983166,19.30165203,0.036835353,,
30000,0.7,0.81255219,18.86270926,0.043077173,,
30000,0.7,0.914121214,18.10814103,0.050481229,,
30000,0.7,1.218828285,15.24067275,0.079972079,,
30000,0.7,1.439390485,13.27577819,0.108422306,,
30000,0.75,0,0,0.023313668,,
30000,0.75,0.101569024,4.48702437,0.022636165,,
30000,0.75,0.203138048,8.894478006,0.02283867,,
30000,0.75,0.304707071,12.73471627,0.023927276,,
30000,0.75,0.406276095,15.67502972,0.025918681,,
30000,0.75,0.507845119,17.52598429,0.028976696,,
30000,0.75,0.609414143,18.27527135,0.03334638,,
30000,0.75,0.710983166,18.33793945,0.038771159,,
30000,0.75,0.81255219,17.93290061,0.045310695,,
30000,0.75,0.914121214,17.24979888,0.052993152,,
30000,0.75,1.218828285,14.71185341,0.082846685,,
30000,0.75,1.439390485,12.96152527,0.111051011,,
30000,0.775,0,0,0.024102817,,
30000,0.775,0.101569024,4.310180858,0.02356491,,
30000,0.775,0.203138048,8.547085007,0.023766939,,
30000,0.775,0.304707071,12.26144591,0.024850827,,
30000,0.775,0.406276095,15.14143521,0.026832073,,
30000,0.775,0.507845119,16.9673403,0.029930744,,
30000,0.775,0.609414143,17.65878522,0.034510536,,
30000,0.775,0.710983166,17.69463215,0.040180726,,
30000,0.775,0.81255219,17.31677751,0.046922829,,
30000,0.775,0.914121214,16.71413193,0.054691516,,
30000,0.775,1.218828285,14.4016304,0.084631271,,
30000,0.775,1.439390485,12.77985095,0.112629677,,
30000,0.8,0,0,0.025522521,,
30000,0.8,0.101569024,4.062899749,0.024999146,,
30000,0.8,0.203138048,8.054263914,0.025221181,,
30000,0.8,0.304707071,11.57302693,0.026329073,,
30000,0.8,0.406276095,14.33766265,0.028336285,,
30000,0.8,0.507845119,16.07884631,0.031584674,,
30000,0.8,0.609414143,16.70562434,0.036479579,,
30000,0.8,0.710983166,16.78088242,0.04236864,,
30000,0.8,0.81255219,16.48561364,0.049288562,,
30000,0.8,0.914121214,15.97026078,0.057238966,,
30000,0.8,1.218828285,13.96093134,0.087302792,,
30000,0.8,1.439390485,12.49498652,0.115197442,,
30000,0.825,0,0,0.027831178,,
30000,0.825,0.101569024,3.716439764,0.027329657,,
30000,0.825,0.203138048,7.36011607,0.027599843,,
30000,0.825,0.304707071,10.58760803,0.028779595,,
30000,0.825,0.406276095,13.15628209,0.030880768,,
30000,0.825,0.507845119,14.79453228,0.034326541,,
30000,0.825,0.609414143,15.38764976,0.039604108,,
30000,0.825,0.710983166,15.50792596,0.045846438,,
30000,0.825,0.81255219,15.31886137,0.053042597,,
30000,0.825,0.914121214,14.92199929,0.061259969,,
30000,0.825,1.218828285,13.22624123,0.09215228,,
30000,0.825,1.439390485,11.9481347,0.120469891,,
35000,0.2,0,0,0.028237387,,
35000,0.2,0.101569024,3.725748389,0.027261375,,
35000,0.2,0.203138048,7.450441307,0.027265237,,
35000,0.2,0.304707071,10.77735429,0.028272901,,
35000,0.2,0.406276095,13.40019781,0.030318664,,
35000,0.2,0.507845119,15.18509849,0.03344365,,
35000,0.2,0.609414143,16.16011623,0.037711,,
35000,0.2,0.710983166,16.46279828,0.043187261,,
35000,0.2,0.81255219,16.27130515,0.049937739,,
35000,0.2,0.914121214,15.75358833,0.058026222,,
35000,0.2,1.218828285,13.40413877,0.09092925,,
35000,0.2,1.439390485,11.65630335,0.123486018,,
35000,0.3,0,0,0.025815205,,
35000,0.3,0.101569024,4.043424817,0.025119553,,
35000,0.3,0.203138048,8.014979009,0.025344801,,
35000,0.3,0.304707071,11.49272778,0.026513033,,
35000,0.3,0.406276095,14.17733667,0.028656729,,
35000,0.3,0.507845119,15.96316486,0.031813561,,
35000,0.3,0.609414143,16.90830479,0.036042297,,
35000,0.3,0.710983166,17.17100419,0.041406033,,
35000,0.3,0.81255219,16.93990963,0.047966737,,
35000,0.3,0.914121214,16.38650558,0.055785,,
35000,0.3,1.218828285,13.95094595,0.087365279,,
35000,0.3,1.439390485,12.15130825,0.118455598,,
35000,0.4,0,0,0.024735322,,
35000,0.4,0.101569024,4.224762169,0.024041359,,
35000,0.4,0.203138048,8.372719083,0.024261897,,
35000,0.4,0.304707071,11.98856109,0.025416484,,
35000,0.4,0.406276095,14.75484203,0.027535103,,
35000,0.4,0.507845119,16.56860863,0.030651042,,
35000,0.4,0.609414143,17.50343513,0.034816831,,
35000,0.4,0.710983166,17.73432268,0.040090799,,
35000,0.4,0.81255219,17.46286087,0.046530302,,
35000,0.4,0.914121214,16.86834984,0.054191502,,
35000,0.4,1.218828285,14.3316578,0.085044473,,
35000,0.4,1.439390485,12.48095835,0.11532692,,
35000,0.5,0,0,0.023886729,,
35000,0.5,0.101569024,4.378877183,0.023195221,,
35000,0.5,0.203138048,8.677379293,0.023410069,,
35000,0.5,0.304707071,12.4128886,0.024547636,,
35000,0.5,0.406276095,15.25359534,0.026634776,,
35000,0.5,0.507845119,17.09922789,0.029699886,,
35000,0.5,0.609414143,18.03673812,0.033787381,,
35000,0.5,0.710983166,18.25396196,0.038949526,,
35000,0.5,0.81255219,17.96177498,0.045237856,,
35000,0.5,0.914121214,17.34479156,0.052702923,,
35000,0.5,1.218828285,14.74765203,0.082645582,,
35000,0.5,1.439390485,12.86156041,0.111914141,,
35000,0.6,0,0,0.023168054,,
35000,0.6,0.101569024,4.518141757,0.022480265,,
35000,0.6,0.203138048,8.953107418,0.022689111,,
35000,0.6,0.304707071,12.79894777,0.023807197,,
35000,0.6,0.406276095,15.71201485,0.02585767,,
35000,0.6,0.507845119,17.59442335,0.028863982,,
35000,0.6,0.609414143,18.54532109,0.032860803,,
35000,0.6,0.710983166,18.76294297,0.037892945,,
35000,0.6,0.81255219,18.46499399,0.044005007,,
35000,0.6,0.914121214,17.83970315,0.051240831,,
35000,0.6,1.218828285,15.21347298,0.080115059,,
35000,0.6,1.439390485,13.28267273,0.108366028,,
35000,0.7,0,0,0.022540296,,
35000,0.7,0.101569024,4.646608849,0.021858742,,
35000,0.7,0.203138048,9.207163255,0.022063044,,
35000,0.7,0.304707071,13.15572428,0.023161558,,
35000,0.7,0.406276095,16.13921005,0.025173233,,
35000,0.7,0.507845119,18.04909141,0.02813688,,
35000,0.7,0.609414143,18.94755647,0.032163205,,
35000,0.7,0.710983166,19.07197965,0.037278939,,
35000,0.7,0.81255219,18.67045081,0.043520759,,
35000,0.7,0.914121214,17.95040815,0.050924815,,
35000,0.7,1.218828285,15.15660251,0.080415666,,
35000,0.7,1.439390485,13.22168445,0.108865893,,
35000,0.75,0,0,0.023221501,,
35000,0.75,0.101569024,4.505368746,0.022543998,,
35000,0.75,0.203138048,8.930518108,0.022746502,,
35000,0.75,0.304707071,12.78395962,0.023835109,,
35000,0.75,0.406276095,15.73096915,0.025826514,,
35000,0.75,0.507845119,17.58190757,0.028884529,,
35000,0.75,0.609414143,18.32592288,0.033254213,,
35000,0.75,0.710983166,18.38163637,0.038678992,,
35000,0.75,0.81255219,17.96945248,0.045218528,,
35000,0.75,0.914121214,17.27985243,0.052900985,,
35000,0.75,1.218828285,14.72823858,0.082754518,,
35000,0.75,1.439390485,12.97229165,0.110958844,,
35000,0.775,0,0,0.024017722,,
35000,0.775,0.101569024,4.325801715,0.023479815,,
35000,0.775,0.203138048,8.577796898,0.023681844,,
35000,0.775,0.304707071,12.30357571,0.024765733,,
35000,0.775,0.406276095,15.1896074,0.026746978,,
35000,0.775,0.507845119,17.01571706,0.029845649,,
35000,0.775,0.609414143,17.70243533,0.034425441,,
35000,0.775,0.710983166,17.73218548,0.040095631,,
35000,0.775,0.81255219,17.34823871,0.046837734,,
35000,0.775,0.914121214,16.74017812,0.054606421,,
35000,0.775,1.218828285,14.41612551,0.084546176,,
35000,0.775,1.439390485,12.7895138,0.112544582,,
35000,0.8,0,0,0.02544673,,
35000,0.8,0.101569024,4.075254876,0.024923355,,
35000,0.8,0.203138048,8.078540682,0.025145389,,
35000,0.8,0.304707071,11.60643728,0.026253282,,
35000,0.8,0.406276095,14.37611441,0.028260494,,
35000,0.8,0.507845119,16.11752213,0.031508883,,
35000,0.8,0.609414143,16.74040468,0.036403788,,
35000,0.8,0.710983166,16.81095464,0.042292849,,
35000,0.8,0.81255219,16.51100294,0.04921277,,
35000,0.8,0.914121214,15.99143557,0.057163174,,
35000,0.8,1.218828285,13.97306207,0.087227,,
35000,0.8,1.439390485,12.50321267,0.115121651,,
35000,0.825,0,0,0.027764502,,
35000,0.825,0.101569024,3.725528914,0.027262981,,
35000,0.825,0.203138048,7.377939509,0.027533168,,
35000,0.825,0.304707071,10.61219415,0.028712919,,
35000,0.825,0.406276095,13.18474985,0.030814092,,
35000,0.825,0.507845119,14.82332516,0.034259865,,
35000,0.825,0.609414143,15.41359952,0.039537432,,
35000,0.825,0.710983166,15.5305125,0.045779762,,
35000,0.825,0.81255219,15.33814183,0.052975921,,
35000,0.825,0.914121214,14.93825825,0.061193293,,
35000,0.825,1.218828285,13.23581789,0.092085604,,
35000,0.825,1.439390485,11.95475125,0.120403215,,
39800,0.2,0,0,0.029450961,,
39800,0.2,0.101569024,3.582125035,0.028354405,,
39800,0.2,0.203138048,7.187879436,0.028261193,,
39800,0.2,0.304707071,10.43686966,0.029195255,,
39800,0.2,0.406276095,13.02547549,0.031190884,,
39800,0.2,0.507845119,14.8106401,0.034289208,,
39800,0.2,0.609414143,15.8070286,0.038553365,,
39800,0.2,0.710983166,16.1404018,0.044049905,,
39800,0.2,0.81255219,15.98123862,0.050844131,,
39800,0.2,0.914121214,15.49362375,0.058999833,,
39800,0.2,1.218828285,13.21289861,0.092245337,,
39800,0.2,1.439390485,11.49840097,0.125181796,,
39800,0.3,0,0,0.027135266,,
39800,0.3,0.101569024,3.868170183,0.026257641,,
39800,0.3,0.203138048,7.713217143,0.026336358,,
39800,0.3,0.304707071,11.12333518,0.027393499,,
39800,0.3,0.406276095,13.79004716,0.029461545,,
39800,0.3,0.507845119,15.58851113,0.032578167,,
39800,0.3,0.609414143,16.55920623,0.036802135,,
39800,0.3,0.710983166,16.84932301,0.042196542,,
39800,0.3,0.81255219,16.64269331,0.048823359,,
39800,0.3,0.914121214,16.10980024,0.056743175,,
39800,0.3,1.218828285,13.71924665,0.088840759,,
39800,0.3,1.439390485,11.94469982,0.120504534,,
39800,0.4,0,0,0.025435555,,
39800,0.4,0.101569024,4.105193554,0.024741592,,
39800,0.4,0.203138048,8.137849134,0.02496213,,
39800,0.4,0.304707071,11.66712765,0.026116717,,
39800,0.4,0.406276095,14.38892369,0.028235336,,
39800,0.4,0.507845119,16.19854756,0.031351275,,
39800,0.4,0.609414143,17.15834749,0.035517065,,
39800,0.4,0.710983166,17.42988915,0.040791032,,
39800,0.4,0.81255219,17.20395905,0.047230535,,
39800,0.4,0.914121214,16.65316671,0.054891735,,
39800,0.4,1.218828285,14.21461851,0.085744706,,
39800,0.4,1.439390485,12.40563478,0.116027153,,
39800,0.5,0,0,0.024542503,,
39800,0.5,0.101569024,4.258481449,0.023850996,,
39800,0.5,0.203138048,8.440927999,0.024065843,,
39800,0.5,0.304707071,12.08991446,0.02520341,,
39800,0.5,0.406276095,14.88706146,0.02729055,,
39800,0.5,0.507845119,16.72983289,0.03035566,,
39800,0.5,0.609414143,17.69333103,0.034443155,,
39800,0.5,0.710983166,17.95171772,0.0396053,,
39800,0.5,0.81255219,17.70511921,0.04589363,,
39800,0.5,0.914121214,17.1316255,0.053358697,,
39800,0.5,1.218828285,14.63155396,0.083301356,,
39800,0.5,1.439390485,12.78663551,0.112569916,,
39800,0.6,0,0,0.02378677,,
39800,0.6,0.101569024,4.397121414,0.023098981,,
39800,0.6,0.203138048,8.715443069,0.023307828,,
39800,0.6,0.304707071,12.47474592,0.024425914,,
39800,0.6,0.406276095,15.34484652,0.026476387,,
39800,0.6,0.507845119,17.22519092,0.029482699,,
39800,0.6,0.609414143,18.20259553,0.033479519,,
39800,0.6,0.710983166,18.46150306,0.038511662,,
39800,0.6,0.81255219,18.20897351,0.044623723,,
39800,0.6,0.914121214,17.62686462,0.051859547,,
39800,0.6,1.218828285,15.09688194,0.080733776,,
39800,0.6,1.439390485,13.2072657,0.108984745,,
39800,0.7,0,0,0.023126716,,
39800,0.7,0.101569024,4.525208084,0.022445161,,
39800,0.7,0.203138048,8.968779482,0.022649464,,
39800,0.7,0.304707071,12.83086379,0.023747978,,
39800,0.7,0.406276095,15.77179999,0.025759653,,
39800,0.7,0.507845119,17.68059795,0.0287233,,
39800,0.7,0.609414143,18.60827851,0.032749625,,
39800,0.7,0.710983166,18.77661231,0.037865359,,
39800,0.7,0.81255219,18.42222079,0.044107179,,
39800,0.7,0.914121214,17.74605509,0.051511235,,
39800,0.7,1.218828285,15.04687527,0.081002086,,
39800,0.7,1.439390485,13.15084587,0.109452312,,
39800,0.75,0,0,0.023793076,,
39800,0.75,0.101569024,4.393965229,0.023115573,,
39800,0.75,0.203138048,8.711612368,0.023318077,,
39800,0.75,0.304707071,12.48457476,0.024406684,,
39800,0.75,0.406276095,15.39036007,0.026398089,,
39800,0.75,0.507845119,17.24074301,0.029456104,,
39800,0.75,0.609414143,18.01625857,0.033825788,,
39800,0.75,0.710983166,18.11395912,0.039250567,,
39800,0.75,0.81255219,17.74514877,0.045790103,,
39800,0.75,0.914121214,17.09514588,0.05347256,,
39800,0.75,1.218828285,14.62721029,0.083326093,,
39800,0.75,1.439390485,12.90581079,0.111530419,,
39800,0.775,0,0,0.024582059,,
39800,0.775,0.101569024,4.224271415,0.024044152,,
39800,0.775,0.203138048,8.37814615,0.024246181,,
39800,0.775,0.304707071,12.02946028,0.02533007,,
39800,0.775,0.406276095,14.87574271,0.027311315,,
39800,0.775,0.507845119,16.69994583,0.030409986,,
39800,0.775,0.609414143,17.41691939,0.034989778,,
39800,0.775,0.710983166,17.48607294,0.040659968,,
39800,0.775,0.81255219,17.14170231,0.047402071,,
39800,0.775,0.914121214,16.56894426,0.055170758,,
39800,0.775,1.218828285,14.32053741,0.085110513,,
39800,0.775,1.439390485,12.72570278,0.113108919,,
39800,0.8,0,0,0.026001692,,
39800,0.8,0.101569024,3.986488746,0.025478317,,
39800,0.8,0.203138048,7.904095944,0.025700352,,
39800,0.8,0.304707071,11.36617003,0.026808245,,
39800,0.8,0.406276095,14.09924226,0.028815456,,
39800,0.8,0.507845119,15.83855957,0.032063845,,
39800,0.8,0.609414143,16.48903556,0.03695875,,
39800,0.8,0.710983166,16.59321988,0.042847812,,
39800,0.8,0.81255219,16.32688774,0.049767733,,
39800,0.8,0.914121214,15.83767705,0.057718137,,
39800,0.8,1.218828285,13.88472351,0.087781963,,
39800,0.8,1.439390485,12.44322802,0.115676614,,
39800,0.825,0,0,0.028310313,,
39800,0.825,0.101569024,3.652406908,0.027808792,,
39800,0.825,0.203138048,7.234524019,0.028078979,,
39800,0.825,0.304707071,10.41422751,0.02925873,,
39800,0.825,0.406276095,12.95527269,0.031359903,,
39800,0.825,0.507845119,14.59087072,0.034805676,,
39800,0.825,0.609414143,15.20371351,0.040083243,,
39800,0.825,0.710983166,15.34753063,0.046325574,,
39800,0.825,0.81255219,15.1817245,0.053521732,,
39800,0.825,0.914121214,14.80619502,0.061739104,,
39800,0.825,1.218828285,13.1578285,0.092631416,,
39800,0.825,1.439390485,11.90080262,0.120949026,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
