Alt (m),Mach number,Throttle,Power (W),SFC (gr/MJ),PCN HP,PCN LP,PCN PT,Inlet airflow (kg/s),Fuel flow (kg/s),eta,ISA dev C,P3 (bar),T3 (K),FAR,Residual thrust (N),,,Power (kW)
914.4,0.1,0.51,600000,116.7,0.92,0.82,1,4.91,0.07,0.2,30,8.64,672.26,0.02,905.22,,,600
914.4,0.1,0.59,700000,109.7,0.94,0.86,1,5.18,0.08,0.21,30,9.22,683.33,0.02,1032.13,,,700
914.4,0.1,0.68,800000,104.37,0.95,0.88,1,5.44,0.08,0.22,30,9.79,693.33,0.02,1161.37,,,800
914.4,0.1,0.76,900000,100.14,0.96,0.91,1,5.68,0.09,0.23,30,10.32,702.17,0.02,1290.14,,,900
914.4,0.1,0.85,1000000,96.76,0.97,0.93,1,5.92,0.1,0.24,30,10.84,710.61,0.02,1421.89,,,1000
914.4,0.1,0.93,1100000,94.01,0.99,0.95,1,6.14,0.1,0.25,30,11.35,718.22,0.02,1556.08,,,1100
914.4,0.1,1.02,1200000,91.68,1,0.97,1,6.36,0.11,0.25,30,11.85,725.1,0.02,1694.33,,,1200
914.4,0.2,0.08,100040,308.04,0.78,0.43,1,2.65,0.03,0.08,30,4.26,554.63,0.01,118.09,,,100.04
914.4,0.2,0.17,200020,203.27,0.84,0.55,1,3.34,0.04,0.11,30,5.53,601.26,0.01,250.28,,,200.02
914.4,0.2,0.25,300020,161.29,0.87,0.64,1,3.86,0.05,0.14,30,6.5,625.92,0.01,374.66,,,300.02
914.4,0.2,0.33,400010,138.79,0.89,0.71,1,4.28,0.06,0.17,30,7.31,643.7,0.01,495.1,,,400.01
914.4,0.2,0.42,500000,125.34,0.91,0.77,1,4.62,0.06,0.19,30,8,659.37,0.02,613.31,,,500
914.4,0.2,0.5,600000,115.98,0.92,0.81,1,4.92,0.07,0.2,30,8.65,672.75,0.02,731.82,,,600
914.4,0.2,0.59,700000,109.05,0.93,0.85,1,5.2,0.08,0.21,30,9.23,683.88,0.02,849.15,,,700
914.4,0.2,0.67,800000,103.77,0.95,0.88,1,5.46,0.08,0.22,30,9.8,693.89,0.02,969.25,,,800
914.4,0.2,0.75,900000,99.59,0.96,0.9,1,5.7,0.09,0.23,30,10.33,702.71,0.02,1089.66,,,900
914.4,0.2,0.84,1000000,96.26,0.97,0.93,1,5.93,0.1,0.24,30,10.86,711.15,0.02,1213.35,,,1000
914.4,0.2,0.92,1100000,93.55,0.98,0.95,1,6.15,0.1,0.25,30,11.36,718.89,0.02,1339.64,,,1100
914.4,0.2,1,1200000,91.27,0.99,0.96,1,6.37,0.11,0.25,30,11.86,725.89,0.02,1470.06,,,1200
914.4,0.3,0.08,100040,301.69,0.77,0.42,1,2.68,0.03,0.08,30,4.28,554.88,0.01,23.01,,,100.04
914.4,0.3,0.16,200020,200.19,0.84,0.54,1,3.36,0.04,0.12,30,5.55,601.87,0.01,131.32,,,200.02
914.4,0.3,0.25,300020,159.39,0.87,0.63,1,3.88,0.05,0.15,30,6.51,626.99,0.01,237.62,,,300.02
914.4,0.3,0.33,400010,137.16,0.88,0.7,1,4.3,0.05,0.17,30,7.32,644.56,0.01,343.36,,,400.01
914.4,0.3,0.41,500000,123.86,0.9,0.75,1,4.64,0.06,0.19,30,8.02,659.95,0.01,449.7,,,500
914.4,0.3,0.49,600000,114.75,0.92,0.8,1,4.94,0.07,0.2,30,8.66,673.53,0.02,557.58,,,600
914.4,0.3,0.57,700000,107.94,0.93,0.84,1,5.22,0.08,0.21,30,9.25,684.75,0.02,665.33,,,700
914.4,0.3,0.66,800000,102.77,0.94,0.87,1,5.48,0.08,0.23,30,9.82,694.79,0.02,776.34,,,800
914.4,0.3,0.74,900000,98.68,0.96,0.89,1,5.72,0.09,0.23,30,10.35,703.7,0.02,888.32,,,900
914.4,0.3,0.82,1000000,95.39,0.97,0.92,1,5.95,0.1,0.24,30,10.87,712,0.02,1004.13,,,1000
914.4,0.3,0.9,1100000,92.77,0.98,0.94,1,6.17,0.1,0.25,30,11.38,719.82,0.02,1122.72,,,1100
914.4,0.3,0.98,1200000,90.57,0.99,0.96,1,6.39,0.11,0.26,30,11.88,727.16,0.02,1245.33,,,1200
914.4,0.3,1.07,1300000,88.7,1,0.97,1,6.61,0.12,0.26,30,12.38,733.8,0.02,1372.6,,,1300
914.4,0.4,0.16,200020,195.74,0.83,0.53,1,3.39,0.04,0.12,30,5.57,602.59,0.01,10.1,,,200.02
914.4,0.4,0.24,300020,156.8,0.86,0.61,1,3.9,0.05,0.15,30,6.53,628.6,0.01,99.03,,,300.02
914.4,0.4,0.32,400010,134.9,0.88,0.68,1,4.33,0.05,0.17,30,7.34,645.79,0.01,189.83,,,400.01
914.4,0.4,0.4,500000,121.8,0.9,0.73,1,4.67,0.06,0.19,30,8.05,660.93,0.01,284.13,,,500
914.4,0.4,0.48,600000,112.96,0.91,0.78,1,4.98,0.07,0.21,30,8.69,674.39,0.02,381.45,,,600
914.4,0.4,0.56,700000,106.39,0.93,0.82,1,5.25,0.07,0.22,30,9.28,685.91,0.02,479.83,,,700
914.4,0.4,0.64,800000,101.36,0.94,0.85,1,5.51,0.08,0.23,30,9.84,696.04,0.02,581.66,,,800
914.4,0.4,0.72,900000,97.38,0.95,0.88,1,5.75,0.09,0.24,30,10.38,704.97,0.02,685.4,,,900
914.4,0.4,0.79,1000000,94.21,0.96,0.9,1,5.99,0.09,0.25,30,10.9,713.35,0.02,793.14,,,1000
914.4,0.4,0.87,1100000,91.63,0.98,0.92,1,6.21,0.1,0.25,30,11.41,721.04,0.02,904.19,,,1100
914.4,0.4,0.95,1200000,89.53,0.99,0.94,1,6.43,0.11,0.26,30,11.91,728.5,0.02,1019.23,,,1200
914.4,0.4,1.03,1300000,87.79,1,0.96,1,6.64,0.11,0.26,30,12.41,735.61,0.02,1139.9,,,1300
914.4,0.5,0.31,400010,132.11,0.88,0.66,1,4.36,0.05,0.18,30,7.36,647.72,0.01,34.04,,,400.01
914.4,0.5,0.38,500000,119.18,0.89,0.71,1,4.71,0.06,0.19,30,8.08,662.29,0.01,115.63,,,500
914.4,0.5,0.46,600000,110.58,0.91,0.75,1,5.02,0.07,0.21,30,8.72,675.41,0.01,202.23,,,600
914.4,0.5,0.53,700000,104.32,0.92,0.79,1,5.29,0.07,0.22,30,9.31,687.09,0.02,291.39,,,700
914.4,0.5,0.61,800000,99.51,0.94,0.83,1,5.55,0.08,0.23,30,9.88,697.53,0.02,384.25,,,800
914.4,0.5,0.69,900000,95.7,0.95,0.86,1,5.79,0.09,0.24,30,10.41,706.59,0.02,479.7,,,900
914.4,0.5,0.76,1000000,92.64,0.96,0.88,1,6.03,0.09,0.25,30,10.94,714.99,0.02,579.46,,,1000
914.4,0.5,0.84,1100000,90.18,0.97,0.9,1,6.25,0.1,0.26,30,11.44,722.73,0.02,682.86,,,1100
914.4,0.5,0.92,1200000,88.14,0.98,0.92,1,6.47,0.11,0.26,30,11.95,730.1,0.02,791.25,,,1200
914.4,0.5,0.99,1300000,86.48,0.99,0.94,1,6.69,0.11,0.27,30,12.44,737.25,0.02,903.21,,,1300
914.4,0.5,1.07,1400000,85.13,1,0.96,1,6.9,0.12,0.27,30,12.94,744.16,0.02,1021.83,,,1400
914.4,0.6,0.44,600000,107.62,0.9,0.73,1,5.08,0.06,0.22,30,8.76,676.85,0.01,18.66,,,600
914.4,0.6,0.51,700000,101.71,0.92,0.76,1,5.35,0.07,0.23,30,9.35,688.35,0.01,98.67,,,700
914.4,0.6,0.58,800000,97.17,0.93,0.8,1,5.61,0.08,0.24,30,9.92,698.91,0.02,182.64,,,800
914.4,0.6,0.65,900000,93.6,0.94,0.83,1,5.85,0.08,0.25,30,10.46,708.39,0.02,270.21,,,900
914.4,0.6,0.73,1000000,90.7,0.96,0.86,1,6.08,0.09,0.26,30,10.98,716.92,0.02,361.88,,,1000
914.4,0.6,0.8,1100000,88.37,0.97,0.88,1,6.31,0.1,0.26,30,11.49,724.74,0.02,457.73,,,1100
914.4,0.6,0.87,1200000,86.43,0.97,0.9,1,6.53,0.1,0.27,30,11.99,732.13,0.02,557.89,,,1200
914.4,0.6,0.95,1300000,84.85,0.98,0.92,1,6.74,0.11,0.27,30,12.49,739.21,0.02,663.13,,,1300
914.4,0.6,1.02,1400000,83.6,0.99,0.94,1,6.96,0.12,0.28,30,13,746.15,0.02,775.03,,,1400
1219.2,0,0.09,100040,306.8,0.78,0.44,1,2.57,0.03,0.08,30,4.15,553.85,0.01,301.27,,,100.04
1219.2,0,0.17,200020,201.52,0.84,0.57,1,3.25,0.04,0.12,30,5.4,599.66,0.01,480.76,,,200.02
1219.2,0,0.26,300020,159.51,0.87,0.66,1,3.77,0.05,0.15,30,6.36,623.56,0.01,641.74,,,300.02
1219.2,0,0.34,400010,137.75,0.89,0.73,1,4.17,0.06,0.17,30,7.14,642.11,0.01,790.01,,,400.01
1219.2,0,0.43,500000,124.44,0.91,0.78,1,4.5,0.06,0.19,30,7.83,657.83,0.02,931.38,,,500
1219.2,0,0.52,600000,115.15,0.92,0.83,1,4.8,0.07,0.2,30,8.46,670.98,0.02,1070.86,,,600
1219.2,0,0.6,700000,108.33,0.94,0.86,1,5.08,0.08,0.21,30,9.04,682.12,0.02,1208.51,,,700
1219.2,0,0.69,800000,103.12,0.95,0.89,1,5.33,0.08,0.22,30,9.6,692.03,0.02,1346.44,,,800
1219.2,0,0.77,900000,99.03,0.96,0.92,1,5.57,0.09,0.23,30,10.13,701.05,0.02,1484.83,,,900
1219.2,0,0.86,1000000,95.76,0.98,0.94,1,5.8,0.1,0.24,30,10.65,709.47,0.02,1625.88,,,1000
1219.2,0,0.95,1100000,93.06,0.99,0.96,1,6.02,0.1,0.25,30,11.15,716.91,0.02,1769.97,,,1100
1219.2,0,1.03,1200000,90.8,1,0.97,1,6.25,0.11,0.26,30,11.65,723.8,0.02,1918.26,,,1200
1219.2,0.1,0.09,100040,305.6,0.78,0.44,1,2.58,0.03,0.08,30,4.15,553.9,0.01,210.62,,,100.04
1219.2,0.1,0.17,200020,200.97,0.84,0.56,1,3.26,0.04,0.12,30,5.4,599.81,0.01,366.11,,,200.02
1219.2,0.1,0.26,300020,159.18,0.87,0.66,1,3.77,0.05,0.15,30,6.36,623.82,0.01,508.77,,,300.02
1219.2,0.1,0.34,400010,137.42,0.89,0.73,1,4.18,0.05,0.17,30,7.15,642.26,0.01,643,,,400.01
1219.2,0.1,0.43,500000,124.16,0.91,0.78,1,4.51,0.06,0.19,30,7.83,657.98,0.02,772.65,,,500
1219.2,0.1,0.51,600000,114.91,0.92,0.83,1,4.81,0.07,0.2,30,8.46,671.15,0.02,901.57,,,600
1219.2,0.1,0.6,700000,108.12,0.94,0.86,1,5.08,0.08,0.21,30,9.05,682.3,0.02,1029.66,,,700
1219.2,0.1,0.69,800000,102.93,0.95,0.89,1,5.33,0.08,0.23,30,9.6,692.22,0.02,1158.6,,,800
1219.2,0.1,0.77,900000,98.85,0.96,0.91,1,5.57,0.09,0.23,30,10.13,701.23,0.02,1288.7,,,900
1219.2,0.1,0.86,1000000,95.6,0.97,0.94,1,5.8,0.1,0.24,30,10.65,709.65,0.02,1421.66,,,1000
1219.2,0.1,0.94,1100000,92.92,0.99,0.96,1,6.03,0.1,0.25,30,11.15,717.17,0.02,1557.82,,,1100
1219.2,0.1,1.03,1200000,90.67,1,0.97,1,6.25,0.11,0.26,30,11.66,724.08,0.02,1698.16,,,1200
1219.2,0.2,0.08,100040,301.97,0.78,0.43,1,2.59,0.03,0.08,30,4.16,554.06,0.01,119.55,,,100.04
1219.2,0.2,0.17,200020,199.27,0.84,0.56,1,3.27,0.04,0.12,30,5.41,600.24,0.01,251.25,,,200.02
1219.2,0.2,0.25,300020,158.15,0.87,0.65,1,3.78,0.05,0.15,30,6.37,624.56,0.01,375.68,,,300.02
1219.2,0.2,0.34,400010,136.42,0.89,0.72,1,4.19,0.05,0.17,30,7.16,642.7,0.01,495.91,,,400.01
1219.2,0.2,0.42,500000,123.33,0.91,0.77,1,4.52,0.06,0.19,30,7.84,658.39,0.02,613.97,,,500
1219.2,0.2,0.51,600000,114.2,0.92,0.82,1,4.82,0.07,0.2,30,8.47,671.65,0.02,732.37,,,600
1219.2,0.2,0.59,700000,107.49,0.93,0.85,1,5.09,0.08,0.22,30,9.06,682.87,0.02,850.89,,,700
1219.2,0.2,0.68,800000,102.36,0.95,0.88,1,5.35,0.08,0.23,30,9.61,692.8,0.02,970.97,,,800
1219.2,0.2,0.76,900000,98.31,0.96,0.91,1,5.59,0.09,0.24,30,10.14,701.73,0.02,1092.8,,,900
1219.2,0.2,0.85,1000000,95.11,0.97,0.93,1,5.82,0.1,0.24,30,10.66,710.21,0.02,1217.73,,,1000
1219.2,0.2,0.93,1100000,92.49,0.98,0.95,1,6.04,0.1,0.25,30,11.16,717.92,0.02,1345.91,,,1100
1219.2,0.2,1.02,1200000,90.28,1,0.97,1,6.26,0.11,0.26,30,11.67,724.9,0.02,1478.51,,,1200
1219.2,0.3,0.08,100040,295.82,0.77,0.43,1,2.62,0.03,0.08,30,4.18,554.3,0.01,26.93,,,100.04
1219.2,0.3,0.17,200020,196.35,0.84,0.55,1,3.29,0.04,0.12,30,5.42,600.9,0.01,135.23,,,200.02
1219.2,0.3,0.25,300020,156.34,0.86,0.64,1,3.8,0.05,0.15,30,6.38,625.7,0.01,241.82,,,300.02
1219.2,0.3,0.33,400010,134.75,0.88,0.71,1,4.21,0.05,0.17,30,7.17,643.41,0.01,347.81,,,400.01
1219.2,0.3,0.42,500000,121.92,0.9,0.76,1,4.54,0.06,0.19,30,7.86,658.98,0.01,454.39,,,500
1219.2,0.3,0.5,600000,113.02,0.92,0.81,1,4.84,0.07,0.21,30,8.49,672.45,0.02,562.31,,,600
1219.2,0.3,0.58,700000,106.42,0.93,0.84,1,5.11,0.07,0.22,30,9.07,683.76,0.02,671.35,,,700
1219.2,0.3,0.66,800000,101.39,0.95,0.87,1,5.37,0.08,0.23,30,9.63,693.71,0.02,782.6,,,800
1219.2,0.3,0.75,900000,97.43,0.96,0.9,1,5.61,0.09,0.24,30,10.16,702.69,0.02,896.1,,,900
1219.2,0.3,0.83,1000000,94.28,0.97,0.92,1,5.84,0.09,0.25,30,10.68,711.09,0.02,1013.21,,,1000
1219.2,0.3,0.91,1100000,91.75,0.98,0.94,1,6.06,0.1,0.25,30,11.18,718.97,0.02,1133.66,,,1100
1219.2,0.3,1,1200000,89.61,0.99,0.96,1,6.28,0.11,0.26,30,11.68,726.21,0.02,1258.49,,,1200
1219.2,0.3,1.08,1300000,87.85,1,0.98,1,6.5,0.11,0.26,30,12.18,732.93,0.02,1389.37,,,1300
1219.2,0.4,0.16,200020,192.11,0.83,0.53,1,3.32,0.04,0.12,30,5.45,601.7,0.01,17.17,,,200.02
1219.2,0.4,0.24,300020,153.81,0.86,0.62,1,3.82,0.05,0.15,30,6.39,627.3,0.01,106.5,,,300.02
1219.2,0.4,0.32,400010,132.59,0.88,0.69,1,4.24,0.05,0.17,30,7.19,644.69,0.01,198.03,,,400.01
1219.2,0.4,0.4,500000,119.9,0.9,0.74,1,4.58,0.06,0.19,30,7.88,659.87,0.01,292.8,,,500
1219.2,0.4,0.48,600000,111.29,0.91,0.79,1,4.87,0.07,0.21,30,8.51,673.4,0.02,390.77,,,600
1219.2,0.4,0.56,700000,104.9,0.93,0.83,1,5.15,0.07,0.22,30,9.1,684.94,0.02,490.17,,,700
1219.2,0.4,0.65,800000,100.03,0.94,0.86,1,5.4,0.08,0.23,30,9.65,694.98,0.02,592.54,,,800
1219.2,0.4,0.73,900000,96.18,0.95,0.88,1,5.64,0.09,0.24,30,10.19,704.01,0.02,697.88,,,900
1219.2,0.4,0.81,1000000,93.11,0.96,0.91,1,5.87,0.09,0.25,30,10.7,712.35,0.02,807.04,,,1000
1219.2,0.4,0.89,1100000,90.65,0.98,0.93,1,6.09,0.1,0.26,30,11.21,720.23,0.02,919.95,,,1100
1219.2,0.4,0.97,1200000,88.63,0.99,0.95,1,6.31,0.11,0.26,30,11.71,727.74,0.02,1037.19,,,1200
1219.2,0.4,1.05,1300000,86.96,1,0.97,1,6.53,0.11,0.27,30,12.21,734.78,0.02,1160.58,,,1300
1219.2,0.5,0.31,400010,129.82,0.87,0.67,1,4.27,0.05,0.18,30,7.22,646.45,0.01,45.8,,,400.01
1219.2,0.5,0.39,500000,117.26,0.89,0.72,1,4.62,0.06,0.2,30,7.91,661.11,0.01,128.33,,,500
1219.2,0.5,0.47,600000,109.03,0.91,0.76,1,4.92,0.07,0.21,30,8.54,674.38,0.01,215.87,,,600
1219.2,0.5,0.54,700000,102.92,0.92,0.8,1,5.19,0.07,0.23,30,9.13,686.21,0.02,306.32,,,700
1219.2,0.5,0.62,800000,98.22,0.94,0.84,1,5.44,0.08,0.24,30,9.69,696.48,0.02,399.72,,,800
1219.2,0.5,0.7,900000,94.54,0.95,0.86,1,5.68,0.09,0.25,30,10.22,705.64,0.02,496.91,,,900
1219.2,0.5,0.78,1000000,91.61,0.96,0.89,1,5.91,0.09,0.25,30,10.74,714.04,0.02,598.25,,,1000
1219.2,0.5,0.85,1100000,89.24,0.97,0.91,1,6.14,0.1,0.26,30,11.25,721.85,0.02,703.67,,,1100
1219.2,0.5,0.93,1200000,87.28,0.98,0.93,1,6.35,0.1,0.27,30,11.75,729.34,0.02,813.55,,,1200
1219.2,0.5,1.01,1300000,85.74,0.99,0.95,1,6.57,0.11,0.27,30,12.25,736.66,0.02,929.66,,,1300
1219.2,0.6,0.44,600000,106.16,0.9,0.74,1,4.97,0.06,0.22,30,8.58,675.79,0.01,36.86,,,600
1219.2,0.6,0.52,700000,100.43,0.92,0.77,1,5.24,0.07,0.23,30,9.17,687.47,0.01,118.36,,,700
1219.2,0.6,0.59,800000,95.97,0.93,0.81,1,5.49,0.08,0.24,30,9.73,697.96,0.02,202.93,,,800
1219.2,0.6,0.67,900000,92.49,0.95,0.84,1,5.73,0.08,0.25,30,10.26,707.47,0.02,292.04,,,900
1219.2,0.6,0.74,1000000,89.72,0.96,0.86,1,5.97,0.09,0.26,30,10.78,715.99,0.02,385.59,,,1000
1219.2,0.6,0.81,1100000,87.47,0.97,0.89,1,6.19,0.1,0.27,30,11.29,723.88,0.02,483.65,,,1100
1219.2,0.6,0.89,1200000,85.63,0.98,0.91,1,6.41,0.1,0.27,30,11.79,731.38,0.02,586.13,,,1200
1219.2,0.6,0.96,1300000,84.15,0.99,0.93,1,6.63,0.11,0.28,30,12.3,738.57,0.02,695.15,,,1300
1219.2,0.6,1.04,1400000,82.96,1,0.95,1,6.84,0.12,0.28,30,12.8,745.68,0.02,809.32,,,1400
1524,0,0.09,100040,300.62,0.78,0.44,1,2.51,0.03,0.08,30,4.06,553.28,0.01,298.05,,,100.04
1524,0,0.17,200020,197.49,0.84,0.57,1,3.18,0.04,0.12,30,5.28,598.6,0.01,476.06,,,200.02
1524,0,0.26,300020,156.45,0.87,0.67,1,3.7,0.05,0.15,30,6.23,622.31,0.01,636.64,,,300.02
1524,0,0.35,400010,135.41,0.89,0.73,1,4.09,0.05,0.17,30,7,641.1,0.01,783.93,,,400.01
1524,0,0.44,500000,122.44,0.91,0.79,1,4.41,0.06,0.19,30,7.67,656.86,0.02,924.59,,,500
1524,0,0.52,600000,113.4,0.92,0.84,1,4.7,0.07,0.2,30,8.29,669.88,0.02,1063.48,,,600
1524,0,0.61,700000,106.79,0.94,0.87,1,4.98,0.07,0.22,30,8.87,681.15,0.02,1202.18,,,700
1524,0,0.7,800000,101.72,0.95,0.9,1,5.22,0.08,0.23,30,9.42,690.94,0.02,1339.89,,,800
1524,0,0.79,900000,97.77,0.96,0.92,1,5.46,0.09,0.24,30,9.94,700.13,0.02,1479.58,,,900
1524,0,0.87,1000000,94.62,0.98,0.94,1,5.69,0.09,0.25,30,10.46,708.46,0.02,1621.79,,,1000
1524,0,0.96,1100000,92,0.99,0.96,1,5.91,0.1,0.25,30,10.96,715.88,0.02,1768.03,,,1100
1524,0,1.05,1200000,89.85,1,0.98,1,6.14,0.11,0.26,30,11.46,722.93,0.02,1918.49,,,1200
1524,0.1,0.09,100040,299.47,0.78,0.44,1,2.52,0.03,0.08,30,4.06,553.34,0.01,209.71,,,100.04
1524,0.1,0.17,200020,196.96,0.84,0.57,1,3.19,0.04,0.12,30,5.29,598.77,0.01,364.22,,,200.02
1524,0.1,0.26,300020,156.08,0.87,0.67,1,3.7,0.05,0.15,30,6.23,622.5,0.01,506.78,,,300.02
1524,0.1,0.35,400010,135.09,0.89,0.73,1,4.09,0.05,0.17,30,7,641.25,0.01,640.41,,,400.01
1524,0.1,0.43,500000,122.18,0.91,0.79,1,4.41,0.06,0.19,30,7.67,657.01,0.02,769.67,,,500
1524,0.1,0.52,600000,113.17,0.92,0.83,1,4.71,0.07,0.2,30,8.29,670.06,0.02,898.25,,,600
1524,0.1,0.61,700000,106.59,0.94,0.87,1,4.98,0.07,0.22,30,8.87,681.34,0.02,1027.52,,,700
1524,0.1,0.7,800000,101.54,0.95,0.89,1,5.23,0.08,0.23,30,9.42,691.14,0.02,1156.39,,,800
1524,0.1,0.78,900000,97.6,0.96,0.92,1,5.47,0.09,0.24,30,9.95,700.31,0.02,1287.85,,,900
1524,0.1,0.87,1000000,94.47,0.98,0.94,1,5.69,0.09,0.25,30,10.46,708.7,0.02,1422,,,1000
1524,0.1,0.96,1100000,91.86,0.99,0.96,1,5.92,0.1,0.25,30,10.96,716.14,0.02,1560.3,,,1100
1524,0.1,1.04,1200000,89.72,1,0.98,1,6.14,0.11,0.26,30,11.46,723.16,0.02,1703.08,,,1200
1524,0.2,0.09,100040,296,0.78,0.44,1,2.53,0.03,0.08,30,4.07,553.5,0.01,120.99,,,100.04
1524,0.2,0.17,200020,195.35,0.84,0.56,1,3.2,0.04,0.12,30,5.29,599.23,0.01,252.18,,,200.02
1524,0.2,0.26,300020,155.02,0.87,0.66,1,3.71,0.05,0.15,30,6.24,623.15,0.01,376.75,,,300.02
1524,0.2,0.34,400010,134.12,0.89,0.73,1,4.1,0.05,0.17,30,7.01,641.7,0.01,496.81,,,400.01
1524,0.2,0.43,500000,121.39,0.91,0.78,1,4.43,0.06,0.19,30,7.68,657.45,0.02,615.01,,,500
1524,0.2,0.52,600000,112.47,0.92,0.83,1,4.72,0.07,0.21,30,8.3,670.57,0.02,733.13,,,600
1524,0.2,0.6,700000,105.96,0.94,0.86,1,4.99,0.07,0.22,30,8.88,681.88,0.02,852.93,,,700
1524,0.2,0.69,800000,100.99,0.95,0.89,1,5.24,0.08,0.23,30,9.43,691.73,0.02,973.1,,,800
1524,0.2,0.77,900000,97.08,0.96,0.91,1,5.48,0.09,0.24,30,9.96,700.83,0.02,1096.39,,,900
1524,0.2,0.86,1000000,94,0.97,0.94,1,5.71,0.09,0.25,30,10.47,709.29,0.02,1222.59,,,1000
1524,0.2,0.94,1100000,91.46,0.99,0.96,1,5.93,0.1,0.25,30,10.97,716.92,0.02,1352.94,,,1100
1524,0.2,1.03,1200000,89.33,1,0.97,1,6.15,0.11,0.26,30,11.47,723.94,0.02,1488.02,,,1200
1524,0.3,0.08,100040,290.05,0.77,0.43,1,2.56,0.03,0.08,30,4.09,553.74,0.01,30.78,,,100.04
1524,0.3,0.17,200020,192.57,0.84,0.55,1,3.22,0.04,0.12,30,5.31,599.93,0.01,139.1,,,200.02
1524,0.3,0.25,300020,153.34,0.86,0.65,1,3.72,0.05,0.15,30,6.25,624.37,0.01,246.04,,,300.02
1524,0.3,0.34,400010,132.49,0.88,0.72,1,4.12,0.05,0.18,30,7.02,642.4,0.01,352.34,,,400.01
1524,0.3,0.42,500000,120.01,0.9,0.77,1,4.45,0.06,0.19,30,7.7,658.05,0.01,459.07,,,500
1524,0.3,0.51,600000,111.33,0.92,0.81,1,4.74,0.07,0.21,30,8.32,671.39,0.02,567.18,,,600
1524,0.3,0.59,700000,104.94,0.93,0.85,1,5.01,0.07,0.22,30,8.9,682.79,0.02,677.56,,,700
1524,0.3,0.67,800000,100.06,0.95,0.88,1,5.26,0.08,0.23,30,9.44,692.67,0.02,789.1,,,800
1524,0.3,0.76,900000,96.21,0.96,0.9,1,5.5,0.09,0.24,30,9.97,701.72,0.02,904.2,,,900
1524,0.3,0.84,1000000,93.2,0.97,0.93,1,5.73,0.09,0.25,30,10.49,710.2,0.02,1022.62,,,1000
1524,0.3,0.93,1100000,90.76,0.98,0.95,1,5.95,0.1,0.26,30,10.99,718.14,0.02,1145.16,,,1100
1524,0.3,1.01,1200000,88.69,0.99,0.96,1,6.17,0.11,0.26,30,11.49,725.3,0.02,1272.57,,,1200
1524,0.4,0.16,200020,188.54,0.83,0.54,1,3.25,0.04,0.12,30,5.33,600.8,0.01,24.08,,,200.02
1524,0.4,0.25,300020,150.81,0.86,0.63,1,3.75,0.05,0.15,30,6.26,625.92,0.01,113.69,,,300.02
1524,0.4,0.33,400010,130.34,0.88,0.7,1,4.15,0.05,0.18,30,7.04,643.58,0.01,206.13,,,400.01
1524,0.4,0.41,500000,118.04,0.9,0.75,1,4.48,0.06,0.2,30,7.72,658.8,0.01,301.15,,,500
1524,0.4,0.49,600000,109.67,0.92,0.79,1,4.77,0.07,0.21,30,8.34,672.37,0.02,399.58,,,600
1524,0.4,0.57,700000,103.46,0.93,0.83,1,5.04,0.07,0.22,30,8.92,683.99,0.02,500.6,,,700
1524,0.4,0.66,800000,98.73,0.94,0.86,1,5.29,0.08,0.23,30,9.47,693.93,0.02,603.54,,,800
1524,0.4,0.74,900000,95.01,0.95,0.89,1,5.53,0.09,0.24,30,10,703.08,0.02,710.47,,,900
1524,0.4,0.82,1000000,92.06,0.97,0.91,1,5.76,0.09,0.25,30,10.51,711.4,0.02,821.35,,,1000
1524,0.4,0.9,1100000,89.71,0.98,0.93,1,5.98,0.1,0.26,30,11.02,719.44,0.02,936.17,,,1100
1524,0.4,0.98,1200000,87.77,0.99,0.95,1,6.2,0.11,0.26,30,11.52,727.03,0.02,1056.07,,,1200
1524,0.4,1.06,1300000,86.17,1,0.97,1,6.42,0.11,0.27,30,12.02,733.99,0.02,1182.8,,,1300
1524,0.5,0.32,400000,127.58,0.87,0.68,1,4.18,0.05,0.18,30,7.07,645.15,0.01,57.47,,,400
1524,0.5,0.39,500000,115.52,0.89,0.73,1,4.52,0.06,0.2,30,7.75,660.08,0.01,141.06,,,500
1524,0.5,0.47,600000,107.48,0.91,0.77,1,4.81,0.06,0.22,30,8.37,673.43,0.01,229.19,,,600
1524,0.5,0.55,700000,101.56,0.93,0.81,1,5.08,0.07,0.23,30,8.95,685.35,0.02,321.17,,,700
1524,0.5,0.63,800000,96.99,0.94,0.84,1,5.33,0.08,0.24,30,9.5,695.47,0.02,415.33,,,800
1524,0.5,0.71,900000,93.43,0.95,0.87,1,5.57,0.08,0.25,30,10.03,704.7,0.02,514.21,,,900
1524,0.5,0.79,1000000,90.61,0.96,0.89,1,5.8,0.09,0.26,30,10.55,713.12,0.02,617.2,,,1000
1524,0.5,0.87,1100000,88.28,0.97,0.92,1,6.02,0.1,0.26,30,11.05,720.95,0.02,723.36,,,1100
1524,0.5,0.95,1200000,86.47,0.98,0.94,1,6.24,0.1,0.27,30,11.55,728.69,0.02,837.26,,,1200
1524,0.5,1.03,1300000,85.01,1,0.96,1,6.46,0.11,0.27,30,12.05,736.1,0.02,956.65,,,1300
1524,0.6,0.45,600000,104.71,0.9,0.74,1,4.86,0.06,0.22,30,8.41,674.79,0.01,54.58,,,600
1524,0.6,0.53,700000,99.13,0.92,0.78,1,5.14,0.07,0.23,30,9,686.65,0.02,137.67,,,700
1524,0.6,0.6,800000,94.8,0.93,0.81,1,5.38,0.08,0.24,30,9.54,697.06,0.02,223.32,,,800
