ID,ThrustSLS,WingSpan,WingSweep,WingTCR,MTOW,Range,TOFL,AppSpeed
3937,27000,126,28,0.108,218038.8234,3680.885606,8010.759578,128.2717067
3938,27000,126,28,0.111,219836.9882,3740.647223,8153.255832,128.7995535
3939,27000,126,28,0.114,221643.8427,3792.586136,8299.284564,129.3277808
3940,27000,126,28,0.117,223458.6871,3836.868567,8448.911661,129.8561809
3941,27000,126,29,0.09,207645.0093,3186.808375,7238.615105,125.177354
3942,27000,126,29,0.093,209367.1089,3276.855201,7360.791929,125.6950219
3943,27000,126,29,0.096,211104.6967,3364.179056,7486.304331,126.2155375
3944,27000,126,29,0.099,212856.159,3446.631311,7615.152429,126.7380455
3945,27000,126,29,0.102,214620.2315,3524.30564,7747.359647,127.2621467
3946,27000,126,29,0.105,216395.7952,3600.235472,7882.959094,127.787491
3947,27000,126,29,0.108,218181.8563,3676.328717,8021.992778,128.3137709
3948,27000,126,29,0.111,219977.5294,3744.269761,8164.510993,128.8407158
3949,27000,126,29,0.114,221782.0227,3800.248776,8310.571842,129.3680865
3950,27000,126,29,0.117,223594.6265,3847.825348,8460.240871,129.8956718
3951,27000,126,30,0.09,207819.9422,3174.018677,7250.926898,125.2300758
3952,27000,126,30,0.093,209538.1752,3264.627052,7373.048033,125.7463593
3953,27000,126,30,0.096,211272.1417,3352.350686,7498.520341,126.2655812
3954,27000,126,30,0.099,213020.2012,3436.887032,7627.342561,126.7868705
3955,27000,126,30,0.102,214781.0703,3515.643203,7759.537262,127.3098214
3956,27000,126,30,0.105,216553.6129,3592.468787,7895.13682,127.8340782
3957,27000,126,30,0.108,218336.8202,3668.941743,8034.182621,128.3593283
3958,27000,126,30,0.111,220129.7929,3743.86959,8176.724433,128.8852965
3959,27000,126,30,0.114,221931.7274,3806.198102,8322.819916,129.4117396
3960,27000,126,30,0.117,223741.903,3857.329847,8472.534245,129.9384426
3961,27000,126,31,0.09,208009.1502,3161.384875,7264.268422,125.287075
3962,27000,126,31,0.093,209723.1999,3251.458097,7386.328774,125.801862
3963,27000,126,31,0.096,211453.2488,3339.215351,7511.757243,126.3196858
3964,27000,126,31,0.099,213197.6272,3424.238379,7640.551061,126.8396579
3965,27000,126,31,0.102,214955.0307,3505.078113,7772.731863,127.3613654
3966,27000,126,31,0.105,216724.305,3583.069864,7908.331231,127.8844468
3967,27000,126,31,0.108,218504.4248,3660.546137,8047.389875,128.4085838
3968,27000,126,31,0.111,220294.4762,3735.908249,8189.956988,128.9334962
3969,27000,126,31,0.114,222093.6424,3809.158228,8336.089747,129.4589366
3970,27000,126,31,0.117,223901.1912,3864.94065,8485.852927,129.9846859
3971,27000,126,32,0.09,208213.5111,3147.232464,7278.707741,125.3486101
3972,27000,126,32,0.093,209923.0415,3237.041175,7400.701809,125.8617819
3973,27000,126,32,0.096,211648.8582,3324.697662,7526.082384,126.3780968
3974,27000,126,32,0.099,213389.2598,3409.842117,7654.84505,126.8966472
3975,27000,126,32,0.102,215142.9196,3492.426836,7787.01043,127.417013
3976,27000,126,32,0.105,216908.6631,3572.234038,7922.60924,127.9388256
3977,27000,126,32,0.108,218685.4474,3650.284449,8061.681455,128.4617612
3978,27000,126,32,0.111,220472.3429,3726.24286,8204.275645,128.9855342
3979,27000,126,32,0.114,222268.5186,3800.25591,8350.448463,129.5098923
3980,27000,126,32,0.117,224073.2295,3869.490141,8500.264246,130.0346123
3981,27000,126,33,0.09,208433.9867,3134.224034,7294.319921,125.4149637
3982,27000,126,33,0.093,210138.6405,3223.601392,7416.24175,125.9263945
3983,27000,126,33,0.096,211859.8904,3310.158784,7541.570027,126.4410829
3984,27000,126,33,0.099,213596.0009,3394.107379,7670.298539,126.9581009
3985,27000,126,33,0.102,215345.6209,3476.810854,7802.446809,127.4770203
3986,27000,126,33,0.105,217107.5546,3559.225155,7938.044613,127.9974654
3987,27000,126,33,0.108,218880.7398,3638.063333,8077.131127,128.5191058
3988,27000,126,33,0.111,220664.2299,3714.509699,8219.754246,129.0416504
3989,27000,126,33,0.114,222457.1787,3788.810192,8365.970052,129.5648418
3990,27000,126,33,0.117,224258.8274,3861.192484,8515.842408,130.0884521
3991,27000,126,34,0.09,208671.6319,3119.623427,7311.187849,125.4864454
3992,27000,126,34,0.093,210371.0282,3209.103418,7433.030968,125.9960013
3993,27000,126,34,0.096,212087.3549,3295.759932,7558.302152,126.5089384
3994,27000,126,34,0.099,213818.8393,3379.930508,7686.993224,127.0243062
3995,27000,126,34,0.102,215564.1043,3461.515741,7819.122509,127.541668
3996,27000,126,34,0.105,217321.9307,3542.720097,7954.718767,128.0606404
3997,27000,126,34,0.108,219091.2358,3624.019739,8093.820306,128.5808861
3998,27000,126,34,0.111,220871.0547,3701.135124,8236.474285,129.1021079
3999,27000,126,34,0.114,222660.5246,3775.941072,8382.736168,129.6240427
4000,27000,126,34,0.117,224458.8721,3848.571398,8532.669302,130.1464579
4001,28000,90,25,0.09,157825.5238,860.4996003,8136.339928,152.7851632
4002,28000,90,25,0.093,158370.8912,896.0515296,8192.799551,153.0485147
4003,28000,90,25,0.096,158926.9884,931.0899104,8250.809829,153.316988
4004,28000,90,25,0.099,159492.7322,965.4542328,8310.287369,153.5896371
4005,28000,90,25,0.102,160067.2609,998.4932887,8371.169825,153.8660256
4006,28000,90,25,0.105,160649.8116,1029.895164,8433.403501,154.1457673
4007,28000,90,25,0.108,161239.7061,1060.27335,8496.942144,154.4285191
4008,28000,90,25,0.111,161836.34,1089.175156,8561.74594,154.7139756
4009,28000,90,25,0.114,162439.1727,1116.2416,8627.78068,155.0018639
4010,28000,90,25,0.117,163047.719,1141.792962,8695.017053,155.2919394
4011,28000,90,26,0.09,157897.714,857.2937661,8143.789127,152.8204174
4012,28000,90,26,0.093,158441.0322,892.7914007,8200.09186,153.0824009
4013,28000,90,26,0.096,158995.2879,927.8198762,8257.965486,153.3499267
4014,28000,90,26,0.099,159559.3016,962.1782585,8317.316737,153.6216846
4015,28000,90,26,0.102,160132.2018,995.7042204,8378.082333,153.8972329
4016,28000,90,26,0.105,160713.2167,1027.985579,8440.207759,154.1761814
4017,28000,90,26,0.108,161301.6607,1058.963859,8503.646038,154.458183
4018,28000,90,26,0.111,161896.9223,1088.538488,8568.356717,154.742929
4019,28000,90,26,0.114,162498.4547,1116.440798,8634.305017,155.0301432
4020,28000,90,26,0.117,163105.7674,1142.441608,8701.46112,155.3195786
4021,28000,90,27,0.09,157976.415,853.4130655,8151.918605,152.8585018
4022,28000,90,27,0.093,158517.5863,888.7685543,8208.058981,153.1193767
4023,28000,90,27,0.096,159069.8313,923.7652485,8265.783043,153.3858686
4024,28000,90,27,0.099,159631.9559,958.1343909,8324.996071,153.6566537
4025,28000,90,27,0.102,160203.0778,991.806299,8385.633766,153.9312852
4026,28000,90,27,0.105,160782.416,1024.956476,8447.640713,154.2093679
4027,28000,90,27,0.108,161369.2761,1056.645965,8510.969144,154.4905508
4028,28000,90,27,0.111,161963.0392,1086.98147,8575.577906,154.7745213
4029,28000,90,27,0.114,162563.1519,1115.773495,8641.431597,155.061
4030,28000,90,27,0.117,163169.1175,1142.811528,8708.499842,155.3497366
4031,28000,90,28,0.09,158062.0621,850.0991246,8160.775607,152.8999366
4032,28000,90,28,0.093,158600.896,885.3247405,8216.738771,153.1596054
4033,28000,90,28,0.096,159150.952,920.2659406,8274.299588,153.4249723
4034,28000,90,28,0.099,159711.02,954.6755167,8333.361754,153.6946989
4035,28000,90,28,0.102,160280.2061,988.3700344,8393.859852,153.9683328
4036,28000,90,28,0.105,160857.7188,1021.692542,8455.737488,154.2454735
4037,28000,90,28,0.108,161442.8546,1054.389533,8518.946029,154.5257655
4038,28000,90,28,0.111,162034.9865,1085.26613,8583.443555,154.8088921
4039,28000,90,28,0.114,162633.5535,1114.727174,8649.193983,155.0945704
4040,28000,90,28,0.117,163238.0526,1142.603106,8716.166334,155.3825466
4041,28000,90,29,0.09,158155.0405,846.629264,8170.402617,152.9449056
4042,28000,90,29,0.093,158691.3361,881.7464725,8226.172793,153.2032653
4043,28000,90,29,0.096,159239.015,916.5504953,8283.555842,153.4674112
4044,28000,90,29,0.099,159796.8497,950.9971115,8342.453726,153.735989
4045,28000,90,29,0.102,160363.9335,984.7728728,8402.799813,154.00854
4046,28000,90,29,0.105,160939.4637,1018.124832,8464.536639,154.2846583
4047,28000,90,29,0.108,161522.727,1051.208398,8527.614629,154.5639833
4048,28000,90,29,0.111,162113.0874,1082.988624,8591.991027,154.8461941
4049,28000,90,29,0.114,162709.9759,1113.06601,8657.629011,155.1310035
4050,28000,90,29,0.117,163312.8824,1141.704926,8724.496938,155.4181545
4051,28000,90,30,0.09,158255.7717,842.94744,8180.846305,152.9936094
4052,28000,90,30,0.093,158789.3165,877.9851177,8236.406706,153.2505513
4053,28000,90,30,0.096,159334.4193,912.6955699,8293.59653,153.5133748
4054,28000,90,30,0.099,159889.8336,947.1052353,8352.315854,153.7807084
4055,28000,90,30,0.102,160454.6392,980.9374309,8412.49672,154.0520865
4056,28000,90,30,0.105,161028.021,1014.388611,8474.080502,154.3270974
4057,28000,90,30,0.108,161609.255,1047.440079,8537.016599,154.6053752
4058,28000,90,30,0.111,162197.6956,1079.93692,8601.261348,154.8865938
4059,28000,90,30,0.114,162792.7651,1110.806193,8666.777118,155.1704623
4060,28000,90,30,0.117,163393.9457,1140.126411,8733.531549,155.4567194
4061,28000,90,31,0.09,158364.717,839.1735286,8192.157976,153.0462672
4062,28000,90,31,0.093,158895.2858,874.0403305,8247.490694,153.3016763
4063,28000,90,31,0.096,159437.6016,908.6699996,8304.470809,153.5630701
4064,28000,90,31,0.099,159990.3975,942.9864758,8362.996343,153.8290585
4065,28000,90,31,0.102,160552.7383,976.8854004,8422.997902,154.0991687
4066,28000,90,31,0.105,161123.7959,1010.373748,8484.415596,154.3729823
4067,28000,90,31,0.108,161702.8345,1043.476313,8547.197707,154.6501277
4068,28000,90,31,0.111,162289.1981,1076.064303,8611.299586,154.9302738
4069,28000,90,31,0.114,162882.2998,1107.924616,8676.682728,155.2131247
4070,28000,90,31,0.117,163481.6131,1137.89238,8743.31399,155.4984153
4071,28000,90,32,0.09,158482.3812,835.2157185,8204.394075,153.1031189
4072,28000,90,32,0.093,159009.7351,869.9652733,8259.479964,153.3568734
4073,28000,90,32,0.096,159549.0401,904.4401402,8316.232747,153.6167238
4074,28000,90,32,0.099,160099.0072,938.6551276,8374.548214,153.88126
4075,28000,90,32,0.102,160658.6853,972.5466504,8434.35541,154.1500013
4076,28000,90,32,0.105,161227.232,1006.08659,8495.593072,154.4225223
4077,28000,90,32,0.108,161803.8989,1039.240309,8558.208273,154.6984451
4078,28000,90,32,0.111,162388.0187,1071.835982,8622.155295,154.9774332
4079,28000,90,32,0.114,162978.9944,1103.888576,8687.394679,155.2591856
4080,28000,90,32,0.117,163576.2906,1134.980157,8753.892435,155.5434327
4081,28000,90,33,0.09,158609.3177,831.1438802,8217.616762,153.1644272
4082,28000,90,33,0.093,159133.2024,865.7383452,8272.435304,153.4163975
4083,28000,90,33,0.096,159669.2585,900.0823476,8328.941872,153.6745837
4084,28000,90,33,0.099,160216.1733,934.1707438,8387.029833,153.9375541
4085,28000,90,33,0.102,160772.9781,967.8854083,8446.626536,154.2048193
4086,28000,90,33,0.105,161338.8154,1001.524562,8507.669232,154.4759466
4087,28000,90,33,0.108,161912.9231,1034.722797,8570.103681,154.7505512
4088,28000,90,33,0.111,162494.6217,1067.38945,8633.883004,155.0282905
4089,28000,90,33,0.114,163083.3034,1099.451745,8698.96671,155.3088584
4090,28000,90,33,0.117,163678.4228,1130.961422,8765.319893,155.5919802
4091,28000,90,34,0.09,158746.1333,826.9233529,8231.894564,153.2304794
4092,28000,90,34,0.093,159266.2778,861.3923401,8286.423721,153.4805279
4093,28000,90,34,0.096,159798.8316,895.5686787,8342.663796,153.7369216
4094,28000,90,34,0.099,160342.4556,929.4516422,8400.505524,153.9982052
4095,28000,90,34,0.102,160896.1629,963.0519376,8459.874417,154.2638804
4096,28000,90,34,0.105,161459.0793,996.5711251,8520.706112,154.5335062
4097,28000,90,34,0.108,162030.4279,1029.958728,8582.944949,154.8066907
4098,28000,90,34,0.111,162609.5162,1062.679179,8646.542787,155.0830848
4099,28000,90,34,0.114,163195.7247,1094.842976,8711.458022,155.3623765
4100,28000,90,34,0.117,163788.4976,1126.399421,8777.654748,155.6442861
4101,28000,94,25,0.09,161917.0964,1051.353042,7820.924318,148.1677908
4102,28000,94,25,0.093,162555.1996,1092.476617,7881.982274,148.4589308
4103,28000,94,25,0.096,163204.5266,1132.846475,7944.640611,148.7551516
4104,28000,94,25,0.099,163863.9035,1172.314589,8008.818965,149.0553548
4105,28000,94,25,0.102,164532.4311,1209.89674,8074.461298,149.3591081
4106,28000,94,25,0.105,165209.3134,1244.818112,8141.519796,149.6660293
4107,28000,94,25,0.108,165893.8429,1278.190956,8209.953743,149.9757792
4108,28000,94,25,0.111,166585.389,1309.164257,8279.728572,150.2880558
4109,28000,94,25,0.114,167283.3878,1337.505549,8350.815078,150.6025893
4110,28000,94,25,0.117,167987.3331,1364.466408,8423.188759,150.9191385
4111,28000,94,26,0.09,161993.9054,1047.400889,7828.246981,148.2032404
4112,28000,94,26,0.093,162629.8674,1088.536825,7889.160373,148.4930208
4113,28000,94,26,0.096,163277.272,1128.977173,7951.693719,148.7882978
4114,28000,94,26,0.099,163934.8428,1168.502044,8015.75695,149.087613
4115,28000,94,26,0.102,164601.6704,1206.860778,8081.293149,149.3905293
4116,28000,94,26,0.105,165276.9495,1243.298733,8148.253732,149.6966601
4117,28000,94,26,0.108,165959.9647,1277.613981,8216.597301,150.0056624
4118,28000,94,26,0.111,166650.0782,1309.682455,8286.288688,150.3172308
4119,28000,94,26,0.114,167346.7195,1339.295442,8357.298154,150.6310926
4120,28000,94,26,0.117,168049.3769,1366.066888,8429.600719,150.9470036
4121,28000,94,27,0.09,162077.6427,1043.314659,7836.238523,148.2415447
4122,28000,94,27,0.093,162711.3626,1084.35368,7897.002849,148.530219
4123,28000,94,27,0.096,163356.6683,1124.772394,7959.39938,148.824466
4124,28000,94,27,0.099,164012.2671,1164.402921,8023.336598,149.1228122
4125,28000,94,27,0.102,164677.2383,1202.986263,8088.756621,149.4248149
4126,28000,94,27,0.105,165350.7669,1240.864186,8155.610023,149.7300831
4127,28000,94,27,0.108,166032.1287,1276.19534,8223.854661,150.0382696
4128,28000,94,27,0.111,166720.678,1309.324166,8293.454707,150.3490651
4129,28000,94,27,0.114,167415.8371,1340.139244,8364.379837,150.6621937
4130,28000,94,27,0.117,168117.0882,1368.33521,8436.604549,150.9774082
4131,28000,94,28,0.09,162168.6527,1039.13355,7844.934073,148.2827592
4132,28000,94,28,0.093,162800.0502,1080.058465,7905.546989,148.5706894
4133,28000,94,28,0.096,163443.0708,1120.491463,7967.79418,148.8638159
4134,28000,94,28,0.099,164096.5227,1160.177881,8031.593845,149.1611076
4135,28000,94,28,0.102,164759.473,1198.862143,8096.887056,149.4621164
4136,28000,94,28,0.105,165431.096,1236.955353,8163.623463,149.766446
4137,28000,94,28,0.108,166110.6577,1274.103963,8231.760109,150.0737447
4138,28000,94,28,0.111,166797.504,1308.215766,8301.260447,150.3836992
4139,28000,94,28,0.114,167491.0497,1340.179531,8372.093512,150.69603
4140,28000,94,28,0.117,168190.7697,1369.729569,8444.233235,151.0104866
4141,28000,94,29,0.09,162267.5801,1034.718288,7854.397827,148.3279815
4142,28000,94,29,0.093,162896.329,1075.551786,7914.833739,148.6146115
4143,28000,94,29,0.096,163536.8682,1115.95736,7976.918285,148.9065218
4144,28000,94,29,0.099,164187.9887,1155.682485,8040.568146,149.2026691
4145,28000,94,29,0.102,164848.7444,1194.475127,8105.72325,149.5025991
4146,28000,94,29,0.105,165518.2978,1232.652051,8172.332241,149.80591
4147,28000,94,29,0.108,166195.9048,1270.42069,8240.351276,150.1122451
4148,28000,94,29,0.111,166880.9017,1306.25571,8309.743022,150.4212869
4149,28000,94,29,0.114,167572.6951,1339.309101,8380.475819,150.7327518
4150,28000,94,29,0.117,168270.7526,1370.125374,8452.522974,151.0463858
4151,28000,94,30,0.09,162374.7568,1030.037091,7864.664582,148.3769593
4152,28000,94,30,0.093,163000.6356,1070.800665,7924.908076,148.6621812
4153,28000,94,30,0.096,163638.4856,1111.0704,7986.815815,148.9527744
4154,28000,94,30,0.099,164287.0794,1150.87227,8050.302833,149.2476823
4155,28000,94,30,0.102,164945.4568,1189.77981,8115.30781,149.5464438
4156,28000,94,30,0.105,165612.7675,1228.106367,8181.778296,149.8486514
4157,28000,94,30,0.108,166288.256,1265.923531,8249.669483,150.1539429
4158,28000,94,30,0.111,166971.2488,1303.010901,8318.943185,150.4619961
4159,28000,94,30,0.114,167661.1432,1337.510579,8389.566983,150.7725231
4160,28000,94,30,0.117,168357.3989,1369.506094,8461.513509,151.0852661
4161,28000,94,31,0.09,162490.6737,1025.198033,7875.784808,148.429913
4162,28000,94,31,0.093,163113.4473,1065.744105,7935.819436,148.7136127
4163,28000,94,31,0.096,163748.388,1105.948671,7997.535265,149.0027819
4164,28000,94,31,0.099,164394.2484,1145.688655,8060.84553,149.2963498
4165,28000,94,31,0.102,165050.0528,1184.792538,8125.687558,149.5938482
4166,28000,94,31,0.105,165714.9373,1223.237144,8192.007712,149.8948628
4167,28000,94,31,0.108,166388.134,1261.17635,8259.760134,150.199026
4168,28000,94,31,0.111,167068.9585,1298.416097,8328.90571,150.5060104
4169,28000,94,31,0.114,167756.7985,1334.743878,8399.411198,150.8155234
4170,28000,94,31,0.117,168451.1049,1367.872482,8471.248497,151.1273031
4171,28000,94,32,0.09,162615.8681,1020.144485,7887.814032,148.4870837
4172,28000,94,32,0.093,163235.2872,1060.562535,7947.622208,148.7691401
4173,28000,94,32,0.096,163867.0849,1100.583772,8009.129974,149.0567721
4174,28000,94,32,0.099,164509.9924,1140.237061,8072.248616,149.3488935
4175,28000,94,32,0.102,165163.0172,1179.429431,8136.91399,149.6450283
4176,28000,94,32,0.105,165825.2804,1218.040452,8203.071167,149.9447551
4177,28000,94,32,0.108,166496.0013,1256.087996,8270.673154,150.2477003
4178,28000,94,32,0.111,167174.4834,1293.418395,8339.679827,150.5535307
4179,28000,94,32,0.114,167860.1041,1330.009785,8410.057052,150.8619489
4180,28000,94,32,0.117,168552.3046,1365.215953,8481.775932,151.1726885
4181,28000,94,33,0.09,162750.9287,1014.989916,7900.813405,148.5487353
4182,28000,94,33,0.093,163366.728,1055.275089,7960.37628,148.8290199
4183,28000,94,33,0.096,163995.1343,1095.140745,8021.658675,149.1149945
4184,28000,94,33,0.099,164634.8555,1134.631682,8084.569757,149.4055563
4185,28000,94,33,0.102,165284.8809,1173.677835,8149.04379,149.7002207
4186,28000,94,33,0.105,165944.3157,1212.583981,8215.024444,149.998559
4187,28000,94,33,0.108,166612.3648,1250.766516,8282.46349,150.3001907
4188,28000,94,33,0.111,167288.3194,1288.223626,8351.319715,150.6047768
4189,28000,94,33,0.114,167971.5452,1324.858244,8421.558014,150.9120145
4190,28000,94,33,0.117,168661.4734,1360.731529,8493.148629,151.2216327
4191,28000,94,34,0.09,162896.5011,1009.640921,7914.85035,148.6151565
4192,28000,94,34,0.093,163508.3981,1049.736895,7974.147674,148.8935328
4193,28000,94,34,0.096,164133.1483,1089.477057,8035.186104,149.1777222
4194,28000,94,34,0.099,164769.4343,1128.822865,8097.87251,149.466604
4195,28000,94,34,0.102,165416.2261,1167.776714,8162.139428,149.7596845
4196,28000,94,34,0.105,166072.6117,1206.550007,8227.929009,150.0565271
4197,28000,94,34,0.108,166737.7806,1245.124929,8295.191686,150.3567439
4198,28000,94,34,0.111,167411.0102,1282.684141,8363.885065,150.6599896
4199,28000,94,34,0.114,168091.6542,1319.485779,8433.972989,150.9659556
4200,28000,94,34,0.117,168779.1327,1355.42812,8505.424763,151.2743656
4201,28000,98,25,0.09,166331.5767,1268.130383,7567.952437,144.0445179
4202,28000,98,25,0.093,167071.47,1314.611825,7633.993823,144.3643
4203,28000,98,25,0.096,167822.9521,1360.042972,7701.697583,144.6886104
4204,28000,98,25,0.099,168584.8864,1404.060359,7770.998081,145.0166909
4205,28000,98,25,0.102,169356.336,1445.15691,7841.84552,145.3481141
4206,28000,98,25,0.105,170136.3599,1482.069855,7914.187575,145.6820773
4207,28000,98,25,0.108,170924.4475,1516.977427,7988.010188,146.0191026
4208,28000,98,25,0.111,171719.8274,1548.71869,8063.273649,146.3584594
4209,28000,98,25,0.114,172521.9118,1577.49593,8139.954028,146.6998816
4210,28000,98,25,0.117,173330.1738,1605.745781,8218.031968,147.0431312
4211,28000,98,26,0.09,166413.1443,1263.01847,7575.203158,144.0797104
4212,28000,98,26,0.093,167150.9381,1309.629987,7641.123315,144.3986291
4213,28000,98,26,0.096,167900.4163,1355.230679,7708.712938,144.7219989
4214,28000,98,26,0.099,168660.4678,1399.422608,7777.908782,145.0491943
4215,28000,98,26,0.102,169430.1452,1441.941864,7848.660217,145.3797831
4216,28000,98,26,0.105,170208.4967,1481.383308,7920.914069,145.7129553
4217,28000,98,26,0.108,170995.0058,1517.742756,7994.655882,146.0492352
4218,28000,98,26,0.111,171788.8922,1551.047435,8069.845253,146.3878859
4219,28000,98,26,0.114,172589.5616,1581.238944,8146.457748,146.7286381
4220,28000,98,26,0.117,173396.4809,1608.630542,8224.473557,147.0712513
4221,28000,98,27,0.09,166502.2136,1257.418474,7583.129148,144.1182642
4222,28000,98,27,0.093,167237.6732,1304.25308,7648.912869,144.436088
4223,28000,98,27,0.096,167984.9635,1349.95409,7716.377541,144.7584315
4224,28000,98,27,0.099,168742.9593,1394.467793,7785.458813,145.084661
4225,28000,98,27,0.102,169510.7016,1437.367248,7856.105145,145.4143392
4226,28000,98,27,0.105,170287.3413,1479.335936,7928.273114,145.7470792
4227,28000,98,27,0.108,171072.0124,1517.393134,8001.915784,146.0821146
4228,28000,98,27,0.111,171864.2681,1552.272837,8077.024033,146.4199946
4229,28000,98,27,0.114,172663.3925,1584.062956,8153.562196,146.7600158
4230,28000,98,27,0.117,173468.8458,1612.989455,8231.509972,147.1019343
4231,28000,98,28,0.09,166599.1453,1251.604964,7591.764784,144.1602094
4232,28000,98,28,0.093,167332.0639,1298.547395,7657.399556,144.4768422
4233,28000,98,28,0.096,168076.9721,1344.478457,7724.727817,144.7980689
4234,28000,98,28,0.099,168832.7299,1389.213618,7793.684009,145.1232475
4235,28000,98,28,0.102,169598.3656,1432.398389,7864.215598,145.4519349
4236,28000,98,28,0.105,170373.0188,1474.863709,7936.278287,145.7837392
4237,28000,98,28,0.108,171155.925,1515.995967,8009.834893,146.118313
4238,28000,98,28,0.111,171946.2925,1552.441926,8084.843907,146.4549275
4239,28000,98,28,0.114,172743.7348,1585.901,8161.300907,146.794153
4240,28000,98,28,0.117,173547.5921,1616.515633,8239.174393,147.1353158
4241,28000,98,29,0.09,166704.3756,1245.650831,7601.151555,144.2057319
4242,28000,98,29,0.093,167434.5346,1292.442295,7666.624085,144.5210721
4243,28000,98,29,0.096,168176.8562,1338.635148,7733.803763,144.8410868
4244,28000,98,29,0.099,168930.1836,1383.558766,7802.623714,145.1651248
4245,28000,98,29,0.102,169693.5315,1427.181003,7873.03032,145.4927369
4246,28000,98,29,0.105,170466.0274,1469.897922,7944.978332,145.8235257
4247,28000,98,29,0.108,171246.8958,1512.045268,8018.429727,146.1571387
4248,28000,98,29,0.111,172035.3339,1551.404083,8093.342102,146.4928393
4249,28000,98,29,0.114,172830.9496,1586.579937,8169.710687,146.8312014
4250,28000,98,29,0.117,173633.0737,1618.938735,8247.503239,147.1715438
4251,28000,98,30,0.09,166818.3816,1239.406518,7611.335043,144.2550346
4252,28000,98,30,0.093,167545.55,1286.165235,7676.631178,144.5689748
4253,28000,98,30,0.096,168285.0683,1332.288487,7743.649316,144.8876769
4254,28000,98,30,0.099,169035.7619,1377.669029,7812.321145,145.2104798
4255,28000,98,30,0.102,169796.6306,1421.562752,7882.591867,145.5369273
4256,28000,98,30,0.105,170566.7885,1464.588134,7954.415197,145.8666162
4257,28000,98,30,0.108,171345.4486,1507.020301,8027.752202,146.1991888
4258,28000,98,30,0.111,172131.9091,1548.449171,8102.570336,146.5343268
4259,28000,98,30,0.114,172925.4319,1586.009139,8178.831951,146.8713265
4260,28000,98,30,0.117,173725.6777,1620.1482,8256.536494,147.2107803
4261,28000,98,31,0.09,166941.6852,1233.089127,7622.365362,144.3083391
4262,28000,98,31,0.093,167665.6183,1279.650788,7687.469999,144.6207659
4263,28000,98,31,0.096,168402.1039,1325.689838,7754.312769,144.9380492
4264,28000,98,31,0.099,169149.9482,1371.156215,7822.823798,145.2595166
4265,28000,98,31,0.102,169908.1347,1415.544708,7892.947006,145.5847051
4266,28000,98,31,0.105,170675.7633,1458.959418,7964.634983,145.9132049
4267,28000,98,31,0.108,171452.0343,1501.694656,8037.847802,146.2446527
4268,28000,98,31,0.111,172236.2345,1543.474311,8112.552042,146.578725
4269,28000,98,31,0.114,173027.6139,1584.131927,8188.709098,146.9147092
4270,28000,98,31,0.117,173825.8276,1620.070653,8266.318085,147.2532023
4271,28000,98,32,0.09,167074.8582,1226.61255,7634.29765,144.3658881
4272,28000,98,32,0.093,167795.2961,1273.0848,7699.194635,144.6766813
4273,28000,98,32,0.096,168528.5055,1318.977775,7765.84725,144.9924329
4274,28000,98,32,0.099,169273.2716,1364.373116,7834.18392,145.3124588
4275,28000,98,32,0.102,170028.5605,1409.12526,7904.147175,145.6362882
4276,28000,98,32,0.105,170793.4567,1452.981205,7975.688384,145.9635043
4277,28000,98,32,0.108,171567.1467,1495.993928,8048.766544,146.2937378
4278,28000,98,32,0.111,172348.905,1538.111736,8123.34728,146.6266595
4279,28000,98,32,0.114,173138.0831,1579.265272,8199.402005,146.9619761
4280,28000,98,32,0.117,173933.9875,1618.648492,8276.896311,147.2990035
4281,28000,98,33,0.09,167218.5269,1220.017197,7647.192635,144.427947
4282,28000,98,33,0.093,167935.1933,1266.312973,7711.86465,144.7369788
4283,28000,98,33,0.096,168664.8674,1312.12501,7778.311254,145.0510791
4284,28000,98,33,0.099,169406.312,1357.419832,7846.459032,145.3695508
4285,28000,98,33,0.102,170158.4742,1402.026903,7916.249004,145.6919147
4286,28000,98,33,0.105,170920.422,1446.515787,7987.631211,146.0177469
4287,28000,98,33,0.108,171691.3268,1489.839258,8060.563484,146.346671
4288,28000,98,33,0.111,172470.4503,1532.19281,8135.010417,146.6783522
4289,28000,98,33,0.114,173257.1318,1573.540991,8210.942506,147.0124917
4290,28000,98,33,0.117,174050.7787,1614.003358,8288.335433,147.3488218
4291,28000,98,34,0.09,167373.378,1213.359435,7661.117276,144.4948065
4292,28000,98,34,0.093,168085.9785,1259.510617,7725.545709,144.8019412
4293,28000,98,34,0.096,168811.8414,1305.155246,7791.769269,145.1142627
4294,28000,98,34,0.099,169549.7051,1350.280909,7859.712539,145.4310604
4295,28000,98,34,0.102,170298.4966,1394.842882,7929.314902,145.7518459
4296,28000,98,34,0.105,171057.2657,1439.186523,8000.524964,146.0761871
4297,28000,98,34,0.108,171825.1681,1483.221274,8073.29929,146.4037008
4298,28000,98,34,0.111,172601.4509,1525.770431,8147.601354,146.7340458
4299,28000,98,34,0.114,173385.4409,1567.436399,8223.40066,147.0669172
4300,28000,98,34,0.117,174176.534,1608.085353,8300.672009,147.4020426
4301,28000,102,25,0.09,171084.2679,1503.011413,7368.026044,140.359077
4302,28000,102,25,0.093,171935.1578,1554.500406,7439.459179,140.7073811
4303,28000,102,25,0.096,172798.1074,1604.431913,7512.651796,141.0600492
4304,28000,102,25,0.099,173671.91,1652.364777,7587.54314,141.4162565
4305,28000,102,25,0.102,174555.591,1696.425994,7664.089857,141.7755805
