ID,WingArea,WingAspectRatio,Sweep,TaperRatio,Scale_MTO_new,Scale_MCL_new,Scale_MCR_new,BlockFuel,RampWeight,TakeoffFieldLength,LandingFieldLength,ClimbTime,ApproachSpeed,EndOfRunwayThrust,TopOfTheClimbThrust,MidCruiseThrust,Category
844,1399.721956,11.98546425,28.15584434,0.22467271,1.049974182,1.022729903,1.002334536,35847.3,150408.6,6329.43,5734,20.5,124,17484.44348,5403,3305.468232,0
875,1399.721956,11.98546425,28.10364817,0.22467271,1.049974182,1.022729903,1.002334536,35847.3,150408.6,6329.43,5734,20.5,124,17484.44348,5403,3305.468232,0
858,1399.721956,11.99173802,28.15581554,0.224669485,1.049974182,1.022729903,1.002191891,35847.2,150408.6,6329.42,5734,20.5,124,17484.44348,5403,3305.468232,0
763,1399.666223,11.98787577,28.15833752,0.22102096,1.042823286,1.019440618,0.961616429,35837.6,150405.4,6329.41,5734,20.3,124,17493.65,5422.5,3305.560374,0
950,1399.704735,11.99174072,28.15584401,0.224688994,1.049503399,1.042744784,1.008350997,35845.4,150407.1,6329.41,5734,19.6,124,17493.65,5512,3305.879691,0
1035,1399.700004,11.98556163,28.15368924,0.220089001,1.036500633,1.038343851,0.950228618,35833.5,150406.9,6329.39,5734,19.3,124,17493.65,5560.5,3306.147354,0
897,1399.719904,11.99483079,28.56773399,0.221783608,1.041476937,1.019291181,0.961616429,35838.8,150407.7,6329.36,5734,20.3,124,17484.44348,5429,3305.618679,0
920,1399.719904,11.99483079,28.56773399,0.221783608,1.041476937,1.019291181,0.961616429,35838.8,150407.7,6329.36,5734,20.3,124,17484.44348,5429,3305.618679,0
898,1399.726288,11.98583604,28.15905007,0.23441058,1.049340407,1.037504761,0.961781734,35845.7,150407.7,6329.31,5734,19.9,124,17484.49348,5485,3307.275374,0
900,1399.711452,11.98773973,29.96864983,0.22490417,1.049514203,1.043718406,1.007076697,35844.7,150406.5,6329.31,5734,19.6,124,17484.44348,5517.5,3305.887821,0
935,1399.711452,11.98773973,29.98582343,0.22490417,1.049514203,1.043718406,1.007076697,35844.7,150406.5,6329.31,5734,19.6,124,17484.44348,5517.5,3305.887821,0
842,1399.704735,11.99164516,28.15584468,0.224690622,1.040698469,1.042744784,0.96663961,35836.1,150405.7,6329.3,5734,19.3,124,17484.44348,5561.5,3306.112825,0
823,1399.726259,11.98583604,28.15905007,0.223063116,1.041855167,1.019483134,0.961781734,35838.5,150407.1,6329.27,5734,20.3,124,17484.49348,5428,3305.604451,0
811,1399.637645,11.99510254,28.1473332,0.219666018,1.042141205,1.022078844,0.963378298,35831.1,150399.5,6329.25,5734,20.2,124,17493.6,5440.5,3304.878656,0
896,1399.722844,11.99152777,28.15584468,0.224690622,1.040698469,1.041208951,0.96663961,35836.5,150406.1,6329.24,5734,19.4,124,17484.49348,5553,3306.076269,0
915,1399.722844,11.99152777,28.15584468,0.224690622,1.040698469,1.041208951,0.96663961,35836.5,150406.1,6329.24,5734,19.4,124,17484.49348,5553,3306.076269,0
923,1399.638997,11.99510254,28.1473332,0.219684394,1.042141205,1.022078844,0.962933127,35830.9,150399.3,6329.24,5734,20.2,124,17493.6,5440.5,3304.878656,0
961,1399.713317,11.99164516,28.12371532,0.226844895,1.049792145,1.043241581,0.961635425,35844,150405.6,6329.24,5734,19.7,124,17484.18913,5513,3307.372243,0
868,1399.967742,11.99188615,28.15835563,0.221789807,1.042885718,1.023183708,1.003641555,35853.4,150421,6329.21,5734,20.2,124,17484.64348,5442.5,3305.79205,0
879,1399.666223,11.98783427,28.15833752,0.22102096,1.042823286,1.019440618,0.954935291,35834.9,150402.7,6329.21,5734,20.3,124,17493.65,5422.5,3305.545446,0
906,1399.666223,11.98787577,28.15833752,0.22102096,1.042823286,1.044799617,0.968256732,35834.6,150402.4,6329.19,5734,19.3,124,17484.44348,5561,3306.062731,0
933,1399.736945,11.98546425,28.15777847,0.219341606,1.042986071,1.020578945,0.965387235,35838.9,150406.5,6329.18,5734,20.3,124,17484.49348,5428,3305.597684,0
989,1399.735542,11.99487392,28.14755923,0.221748997,1.042250343,1.024789364,0.963378298,35837.8,150406,6329.14,5734,20.1,124,17484.49348,5454.5,3305.701402,0
912,1399.724274,11.98583604,28.15895939,0.22462911,1.041927842,1.019483134,0.955143394,35835.8,150404.3,6329.1,5734,20.3,124,17484.49348,5427.5,3305.582066,0
1000,1399.666223,11.9975092,28.15833752,0.224885181,1.042823286,1.019440618,0.960849201,35830.2,150398,6329.01,5734,20.3,124,17493.65,5422.5,3304.804031,0
866,1399.713276,11.99164516,27.95902175,0.224690622,1.042806412,1.043241581,0.966769562,35834.5,150402.3,6329,5734,19.4,124,17484.49348,5552.5,3306.040386,0
888,1399.633925,11.99515023,28.15828399,0.221858977,1.041965267,1.044035645,0.961616429,35825.7,150394.2,6328.9,5734,19.3,124,17493.6,5562,3305.313163,0
874,1399.808161,11.9855122,28.15816669,0.218800704,1.039856479,1.038857961,0.961449129,35835.7,150406.1,6328.83,5734,19.4,124,17484.59348,5544.5,3306.060694,0
945,1399.666223,11.99770186,28.15833752,0.22102096,1.042823286,1.019440618,0.954935291,35827.9,150395.6,6328.83,5734,20.3,124,17493.65,5422.5,3304.7891,0
819,1399.946973,11.99164577,28.15815067,0.222578,1.038882374,1.023183708,0.967895267,35842.8,150414.1,6328.79,5734,20,124,17484.69348,5463.5,3305.85836,0
877,1399.946973,11.99104085,28.15346284,0.222578,1.039502909,1.02056842,0.967895267,35842.9,150413.6,6328.75,5734,20.1,124,17484.69348,5446.5,3305.782452,0
1030,1399.503834,11.99550301,28.12278266,0.223354039,1.049286453,1.037312808,0.961616429,35821.6,150383.6,6328.7,5734,19.8,124,17493.55,5484.5,3304.849247,0
953,1399.735118,11.98130964,28.39977266,0.224795181,1.049448688,1.020578945,0.961756151,35839.9,150401.7,6328.67,5734,20.5,124,17484.59348,5394.5,3305.959591,0
901,1399.714388,11.98546425,28.15315017,0.222578312,1.049736309,1.020578945,0.971199361,35836.2,150397.8,6328.66,5734,20.6,124,17484.54348,5393,3305.340262,0
914,1399.50955,11.99550301,28.12278266,0.221783608,1.049286453,1.037312808,0.961616429,35821.6,150383.6,6328.66,5734,19.8,124,17493.55,5484.5,3304.849247,0
1018,1399.50955,11.99559734,28.12278266,0.221783608,1.049294236,1.037387383,0.961669918,35821.6,150383.6,6328.66,5734,19.8,124,17493.55,5484.5,3304.849247,0
930,1399.731553,11.99791283,28.1473332,0.221833164,1.042141205,1.035952255,0.963428472,35828.3,150396.6,6328.63,5734,19.6,124,17484.49348,5515,3305.249469,0
970,1399.731553,11.99780631,28.19918885,0.22183448,1.042141205,1.035952255,0.963426962,35828.3,150396.6,6328.63,5734,19.6,124,17484.49348,5515,3305.249469,0
903,1399.780321,11.99510254,28.1473332,0.221748997,1.042250343,1.024789364,0.963378298,35830.8,150399,6328.58,5734,20.1,124,17484.54348,5454.5,3305.032024,0
997,1399.530803,11.99550301,28.12278266,0.221783608,1.049286453,1.038057673,0.961616429,35821.5,150383.5,6328.56,5734,19.8,124,17493.6,5488.5,3304.856712,0
946,1399.712869,11.98465987,28.15307585,0.222421872,1.049690556,1.047232455,0.967811982,35836.2,150397.8,6328.52,5734,19.5,124,17484.59348,5536,3306.484952,0
891,1399.712869,11.98465987,28.15307585,0.222421872,1.049736661,1.047232455,0.967811982,35836.1,150397.7,6328.51,5734,19.5,124,17484.59348,5536,3306.484952,0
919,1399.712869,11.98465987,28.15307585,0.222421872,1.049710814,1.047232455,0.967811982,35836.2,150397.8,6328.51,5734,19.5,124,17484.59348,5536,3306.484952,0
830,1399.714388,11.98546425,28.15315017,0.222578312,1.049736309,1.020578945,0.965387235,35834,150395.5,6328.5,5734,20.6,124,17484.54348,5393,3305.32533,0
936,1399.714388,11.98546425,28.15315017,0.222578312,1.049736309,1.020578945,0.965387235,35834,150395.5,6328.5,5734,20.6,124,17484.54348,5393,3305.32533,0
991,1399.802413,11.99515023,28.15321062,0.218332234,1.039277185,1.044035645,0.961616429,35828,150398.9,6328.48,5734,19.2,124,17484.59348,5577,3305.511548,0
872,1399.714388,11.98546425,28.15315017,0.22260841,1.04977798,1.021943492,0.965387235,35833.6,150395.2,6328.47,5734,20.5,124,17484.54348,5400,3305.340965,0
964,1399.633407,11.99378448,28.15806525,0.221783608,1.049237888,1.043454888,0.961616429,35827.6,150389.7,6328.42,5734,19.6,124,17484.49348,5517.5,3305.746421,0
892,1399.734648,11.98546425,28.15777847,0.224795181,1.049811241,1.020578945,0.965387235,35834,150395.5,6328.4,5734,20.6,124,17484.59348,5392.5,3305.3111,0
916,1399.734648,11.98546425,28.15777847,0.224795181,1.049811241,1.020578945,0.965387235,35834,150395.5,6328.4,5734,20.6,124,17484.59348,5392.5,3305.3111,0
962,1399.719933,11.99483079,28.16324058,0.223481692,1.049124374,1.037312808,0.970041585,35832.6,150394.7,6328.39,5734,19.8,124,17484.59348,5485,3305.693345,0
908,1399.972793,11.9859246,28.13517004,0.224827922,1.049775674,1.021943492,1.002304098,35848.1,150409.7,6328.37,5734,20.5,124,17484.74348,5400,3305.481188,0
873,1399.460042,11.98546425,28.15595826,0.203625971,1.036096805,1.015552887,0.950695292,35804.6,150378.4,6328.35,5734,20.2,124,17493.6,5437.5,3302.281793,0
922,1399.460042,11.98546425,28.15595826,0.203625971,1.036096805,1.015552887,0.950695292,35804.6,150378.4,6328.35,5734,20.2,124,17493.6,5437.5,3302.281793,0
1022,1399.460376,11.98546425,28.15618136,0.204992306,1.036096805,1.041053894,0.964568883,35804.5,150378.2,6328.34,5734,19.2,124,17493.6,5579,3302.806684,1
905,1399.733129,11.98571462,28.15770415,0.224842853,1.049811593,1.019316532,0.961171678,35832.6,150394.1,6328.3,5734,20.6,124,17484.59348,5385.5,3305.273757,0
957,1399.653775,11.99598143,28.15300577,0.219578014,1.049411963,1.02190966,0.961561417,35825.2,150387,6328.28,5734,20.5,124,17484.49348,5401.5,3304.591445,0
988,1399.972716,11.98546425,28.15854277,0.219453793,1.036096805,1.037636439,0.950695292,35834.8,150408.6,6328.28,5734,19.3,124,17484.74348,5558.5,3306.199867,0
929,1399.653775,11.99598143,28.1531522,0.219618117,1.049411963,1.022329746,0.961566255,35825.1,150386.9,6328.27,5734,20.5,124,17484.49348,5404,3304.598912,0
981,1399.653775,11.99597793,28.1531522,0.219618117,1.049411963,1.022329746,0.961566255,35825.1,150386.9,6328.27,5734,20.5,124,17484.49348,5404,3304.598912,0
911,1399.462027,11.98546425,28.15842831,0.202059977,1.03641114,1.038359071,0.961616429,35803.7,150377.1,6328.26,5734,19.3,124,17493.6,5562,3302.739591,0
942,1399.724624,11.99495919,28.1531522,0.221760648,1.04927051,1.028781728,0.961616429,35831,150393,6328.26,5734,20.2,124,17484.59348,5439,3305.498092,0
977,1399.476648,11.98546425,28.15595826,0.20371095,1.036096805,1.015552887,0.950695292,35804.6,150378.4,6328.26,5734,20.2,124,17493.65,5437.5,3302.305696,0
843,1399.460042,11.98546425,28.15833764,0.203625971,1.036483815,1.038359071,0.961616429,35803.6,150377,6328.25,5734,19.3,124,17493.6,5561.5,3302.739591,0
1046,1399.460042,11.98546425,28.25632799,0.203625971,1.036483815,1.038359071,0.961616429,35803.6,150377,6328.25,5734,19.3,124,17493.6,5561.5,3302.739591,0
1049,1399.456114,11.98546624,28.15363009,0.20129445,1.036709152,1.036505988,0.961616429,35803.8,150377.1,6328.25,5734,19.4,124,17493.6,5549.5,3302.702301,0
968,1399.460042,11.98546425,28.15834231,0.203625971,1.036483176,1.038359071,0.960950341,35803.3,150376.8,6328.23,5734,19.3,124,17493.35833,5561.5,3302.739591,0
1024,1399.61623,11.99515023,28.15833513,0.221320922,1.049021467,1.036203157,0.961616429,35822.3,150384.5,6328.23,5734,19.9,124,17484.49348,5479.5,3304.876099,0
1048,1399.460042,11.98546425,28.15834231,0.203625971,1.036483176,1.038359071,0.960950341,35803.3,150376.8,6328.23,5734,19.3,124,17493.35833,5561.5,3302.739591,0
894,1399.875271,11.99376238,28.15583828,0.218880971,1.042599665,1.043671684,0.964813583,35834.2,150402.1,6328.21,5734,19.3,124,17484.69348,5556,3306.076767,0
993,1399.733129,11.9856342,28.15770415,0.224638741,1.049793034,1.04467553,0.972222255,35831.3,150392.9,6328.21,5734,19.6,124,17484.59348,5521.5,3305.812641,0
939,1399.720912,11.98583604,28.15905007,0.222584685,1.049274938,1.03281306,0.96162329,35830.2,150392.2,6328.2,5734,20,124,17484.59348,5460.5,3305.572708,0
913,1399.720923,11.99486012,28.15851848,0.220089001,1.048580769,1.038343851,0.961616429,35829.4,150392,6328.19,5734,19.8,124,17484.59348,5494,3305.707569,0
979,1399.622167,11.99515023,28.15283002,0.221785262,1.049411963,1.036203157,0.961616429,35822,150383.9,6328.18,5734,19.9,124,17484.49348,5477.5,3304.868641,0
821,1399.875271,11.9855122,28.15578731,0.218800704,1.042785219,1.019440618,0.950527992,35833.7,150401.4,6328.16,5734,20.3,124,17484.69348,5422.5,3305.559512,0
910,1399.802413,11.99515023,28.15828399,0.218247372,1.041965267,1.044035645,0.961616429,35826,150394.5,6328.16,5734,19.3,124,17484.59348,5562,3305.407421,0
948,1399.713317,11.99164516,28.16417323,0.224817397,1.049792145,1.043241581,0.966769562,35829.5,150391,6328.16,5734,19.6,124,17484.59348,5513.5,3305.761155,0
1023,1399.465979,11.98546425,28.15283253,0.204090311,1.036874312,1.038359071,0.961616429,35803.3,150376.4,6328.16,5734,19.3,124,17493.65,5559.5,3302.741771,1
932,1399.798555,11.98551029,28.15578731,0.220372147,1.043078383,1.039127506,0.950527992,35828.9,150396.4,6328.15,5734,19.5,124,17484.64348,5527.5,3305.890492,0
802,1399.719933,11.99483079,28.12278266,0.221783608,1.049124374,1.037312808,0.961616429,35829.3,150391.4,6328.14,5734,19.8,124,17484.59348,5485,3305.654731,0
972,1399.844841,11.99747929,28.15842831,0.220621461,1.041423436,1.038294461,0.961616429,35827.8,150396.8,6328.14,5734,19.5,124,17484.64348,5532.5,3305.334215,0
907,1399.723874,11.98548159,28.15334781,0.222453197,1.049507255,1.040765743,0.964284925,35829.3,150391.1,6328.12,5734,19.7,124,17484.59348,5502,3305.72318,0
999,1399.733129,11.98590728,28.15770415,0.220978633,1.049811593,1.019316532,0.955257768,35830.2,150391.7,6328.12,5734,20.6,124,17484.59348,5385.5,3305.265579,0
814,1399.733129,11.9856342,28.15770415,0.224638741,1.049811593,1.04467553,0.967811982,35829.6,150391.1,6328.08,5734,19.6,124,17484.33913,5521,3305.790971,0
860,1399.733129,11.98571462,28.15770415,0.224842853,1.049811593,1.04467553,0.967811982,35829.6,150391.1,6328.08,5734,19.6,124,17484.33913,5521,3305.790971,0
921,1399.733129,11.9856342,28.15770415,0.224638741,1.049793034,1.04467553,0.967811982,35829.6,150391.2,6328.08,5734,19.6,124,17484.33913,5521.5,3305.790971,0
959,1399.441353,11.98548159,28.15334781,0.205098687,1.049507255,1.040765743,0.964284925,35811.8,150373.6,6328.08,5734,19.7,124,17493.35833,5501.5,3303.986648,0
954,1399.747213,11.98602541,27.97409391,0.221813595,1.04977877,1.035715076,0.965503037,35830.8,150392.3,6328.07,5734,19.9,124,17484.64348,5473,3305.610692,0
926,1399.733129,11.99488028,28.15770415,0.22481452,1.049807339,1.045163611,0.967556458,35829.4,150390.9,6328.06,5734,19.6,124,17484.33913,5524,3305.798424,0
937,1399.746722,11.99483321,28.12279532,0.221777133,1.049435145,1.032877364,0.961616429,35830.1,150391.9,6328.05,5734,20,124,17484.64348,5460,3305.565249,0
1028,1399.451565,11.98570536,27.89520311,0.205245268,1.049507255,1.040765743,0.964313291,35811.8,150373.6,6328.04,5734,19.7,124,17493.65,5501.5,3303.986648,0
925,1399.747683,11.98598456,27.97409391,0.221813595,1.049416217,1.035715076,0.961871952,35829.6,150391.4,6328.01,5734,19.9,124,17484.64348,5475,3305.610692,0
965,1399.747465,11.98628437,28.15291241,0.221763871,1.048951614,1.036209808,0.960191028,35829.1,150391.4,6328.01,5734,19.9,124,17484.64348,5480,3305.639822,0
986,1399.745545,11.99164516,28.16488359,0.223167528,1.049792145,1.043241581,0.966884894,35829.6,150391.2,6327.99,5734,19.6,124,17484.64348,5513.5,3305.761155,0
870,1399.949486,11.99510254,28.1473332,0.222539478,1.042141205,1.023235638,0.966957197,35833,150401.3,6327.98,5734,20.1,124,17484.74348,5446.5,3305.019796,0
1005,1399.746722,11.99304496,28.15290939,0.220116811,1.049337251,1.035547503,0.959787282,35828.8,150390.8,6327.96,5734,19.9,124,17484.64348,5474.5,3305.617455,0
852,1399.972336,11.99155293,28.15810002,0.221776428,1.042092955,1.049733772,0.970250083,35835.6,150404,6327.94,5734,19.1,124,17484.79348,5593,3306.234217,0
804,1399.99586,11.98594194,28.15575069,0.22467271,1.049504949,1.040765743,1.001201788,35843.9,150405.7,6327.93,5734,19.7,124,17484.84348,5502,3305.86394,0
1041,1399.748802,11.98570286,28.15290168,0.221764111,1.048959984,1.041036363,0.960191028,35828.1,150390.3,6327.93,5734,19.7,124,17484.64348,5506,3305.738095,0
902,1399.864455,11.97817786,28.153181,0.221788487,1.04927051,1.036203157,0.961759073,35836.9,150398.9,6327.92,5734,19.9,124,17484.79348,5478,3306.332481,0
861,1399.776682,11.98570286,28.15291241,0.221749138,1.049504949,1.036186088,0.960191028,35828.8,150390.6,6327.81,5734,19.9,124,17484.69348,5477,3305.624911,0
1044,1399.757507,11.99286348,28.16508188,0.221643439,1.049543319,1.04367131,0.961393857,35827.6,150389.3,6327.8,5734,19.6,124,17484.69348,5517,3305.761155,0
985,1399.712486,11.99515023,28.15244184,0.220058412,1.049421902,1.036203157,0.961501096,35822.1,150384,6327.78,5734,19.9,124,17484.59348,5477.5,3304.95557,0
992,1399.719933,11.9951478,27.92988215,0.220481295,1.048944676,1.037312808,0.961616429,35822.3,150384.6,6327.78,5734,19.8,124,17484.59348,5486,3305.015789,0
973,1399.719933,11.9951478,28.15313971,0.221129192,1.049124287,1.036477958,0.961616429,35822.4,150384.5,6327.77,5734,19.9,124,17484.59348,5480.5,3304.970478,0
756,1399.720923,11.99515023,28.1531522,0.221785262,1.04927051,1.036203157,0.961616429,35822.3,150384.3,6327.76,5734,19.9,124,17484.59348,5478,3304.963024,0
917,1399.72293,11.99742448,28.1531522,0.221785262,1.049283752,1.036203157,0.961505267,35822.3,150384.3,6327.76,5734,19.9,124,17484.59348,5478,3304.963024,0
938,1399.719933,11.9951478,28.15313954,0.221129192,1.049124374,1.037312808,0.961616429,35822.2,150384.3,6327.76,5734,19.8,124,17484.59348,5485,3304.994109,0
982,1399.72293,11.99742798,28.1531522,0.221785262,1.049283752,1.036203157,0.961505267,35822.3,150384.3,6327.76,5734,19.9,124,17484.59348,5478,3304.963024,0
974,1399.720923,11.99515023,28.15315203,0.221785262,1.049270597,1.037291472,0.961616429,35822.1,150384.1,6327.74,5734,19.8,124,17484.59348,5484,3304.994109,0
890,1399.720923,11.99553234,28.15851848,0.220089001,1.04927051,1.038343851,0.961616429,35821.8,150383.8,6327.73,5734,19.8,124,17484.59348,5490,3305.016489,0
975,1399.71992,11.99553234,28.15369414,0.220089001,1.04927051,1.038343851,0.961616429,35821.8,150383.8,6327.73,5734,19.8,124,17484.59348,5490,3305.016489,0
1001,1399.985914,11.98453926,28.15583828,0.214305487,1.036888334,1.015718939,0.955077193,35831.2,150404.2,6327.72,5734,20.2,124,17484.89348,5434,3304.786087,0
862,1399.966861,11.9953893,28.15599047,0.224708834,1.04960892,1.040782811,1.002627189,35837.2,150398.9,6327.71,5734,19.7,124,17484.79348,5501.5,3305.165576,0
882,1399.995857,11.99510254,28.1473332,0.22176373,1.041672052,1.025112871,0.963378298,35831.6,150400.4,6327.69,5734,20,124,17484.79348,5459,3305.072558,0
969,1399.995857,11.99520906,28.1473332,0.221762413,1.041672052,1.025112871,0.963379808,35831.6,150400.4,6327.69,5734,20,124,17484.79348,5459,3305.072558,0
918,1399.744714,11.99515023,28.1531522,0.22177714,1.049421902,1.036203157,0.961616429,35822.3,150384.1,6327.66,5734,19.9,124,17484.64348,5477.5,3304.95557,0
976,1399.720923,11.99515023,28.15797654,0.221785262,1.04927051,1.043425296,0.961616429,35820.7,150382.7,6327.64,5734,19.6,124,17484.33913,5517.5,3305.105964,0
1037,1399.759442,11.99515023,28.15341803,0.221337769,1.048932554,1.036331182,0.962248582,35822.9,150385.2,6327.64,5734,19.9,124,17484.64348,5480.5,3304.977932,0
840,1399.747683,11.99515023,28.1531522,0.221785262,1.049411963,1.036203157,0.961616429,35822.3,150384.2,6327.61,5734,19.9,124,17484.64348,5477.5,3304.95557,0
883,1399.746722,11.99515023,28.1531522,0.22177714,1.049435145,1.036203157,0.961616429,35822.3,150384.1,6327.61,5734,19.9,124,17484.64348,5477.5,3304.95557,0
1007,1399.74895,11.99515023,28.1526954,0.221786222,1.049416298,1.036399534,0.96168419,35822.3,150384.1,6327.61,5734,19.9,124,17484.64348,5478.5,3304.963024,0
1009,1399.483983,11.98555021,28.15220606,0.214576834,1.049427855,1.04368284,0.955077193,35807.6,150369.5,6327.6,5734,19.6,124,17484.49348,5518,3304.002269,0
1034,1399.720923,11.99515023,28.15797654,0.221785262,1.04961877,1.043425296,0.96173871,35820.5,150382.2,6327.6,5734,19.6,124,17484.64348,5515.5,3305.084296,0
983,1399.720923,11.99553234,28.15851848,0.220089001,1.04927051,1.046986162,0.961616429,35819.9,150381.9,6327.58,5734,19.5,124,17484.64348,5537.5,3305.165576,0
857,1399.864455,11.98551726,28.153181,0.221788487,1.04927051,1.036203157,0.961759073,35829.8,150391.8,6327.53,5734,19.9,124,17484.79348,5478,3305.639822,0
980,1399.759442,11.99515023,28.15860617,0.221337769,1.048946443,1.044035645,0.962248582,35821.2,150383.4,6327.51,5734,19.6,124,17484.64348,5522.5,3305.12087,0
956,1399.7741,11.99515438,28.15277227,0.221873194,1.049504949,1.036186088,0.96078278,35821.9,150383.7,6327.49,5734,19.9,124,17484.38913,5477,3304.95557,0
990,1399.777908,11.99806433,28.15747812,0.22481452,1.04996649,1.045163611,0.967556458,35822.3,150383.7,6327.44,5734,19.6,124,17484.69348,5523,3305.135774,0
998,1399.757507,11.99515023,28.15828399,0.22185308,1.049541372,1.043654682,0.96168419,35820.6,150382.4,6327.43,5734,19.6,124,17484.38913,5517,3305.09175,0
1040,1399.777908,11.99796587,28.15747812,0.22481452,1.04996649,1.04560785,0.967556458,35822.2,150383.6,6327.43,5734,19.5,124,17484.69348,5525.5,3305.143225,0
1016,1399.75833,11.99515023,28.15828399,0.222011981,1.04953588,1.047169476,0.961684668,35819.8,150381.6,6327.38,5734,19.5,124,17484.69348,5537,3305.165576,0
1008,1399.777493,11.99515023,28.15874078,0.22185212,1.049537037,1.044203168,0.961616429,35820.5,150382.3,6327.34,5734,19.6,124,17484.69348,5520,3305.099204,0
928,1399.77876,11.99515023,28.15828399,0.22185308,1.049541372,1.044399546,0.96168419,35820.5,150382.2,6327.33,5734,19.6,124,17484.69348,5521,3305.106657,0
1013,1399.741372,11.99515023,28.15721316,0.202221394,1.036320831,1.015708204,0.961616429,35802.4,150375.9,6327.04,5734,20.2,124,17484.69348,5437,3301.650677,0
951,1399.859395,11.98468675,28.1556626,0.202885195,1.03608329,1.015602432,0.951063965,35812.7,150386.5,6326.99,5734,20.2,124,17484.89348,5437.5,3303.121632,0
1045,1399.859395,11.98468675,28.1556626,0.202885195,1.03608329,1.015602432,0.951063965,35812.7,150386.5,6326.99,5734,20.2,124,17484.89348,5437.5,3303.121632,0
971,1399.452998,11.98540945,28.1531522,0.203223778,1.049283752,1.036267766,0.961505267,35794.7,150356.7,6326.78,5734,19.9,124,17484.59348,5479,3302.201985,0
1021,1399.441018,11.98548159,28.15312471,0.203732353,1.049744789,1.015264735,0.950411334,35794.5,150356.1,6326.78,5734,20.8,124,17484.28913,5364.5,3301.729436,0
1036,1399.460042,11.99543496,28.15596316,0.203625971,1.048866681,1.015552887,0.962083102,35792.7,150355.1,6326.77,5734,20.7,124,17484.54348,5370.5,3301.077716,0
987,1399.457471,11.99553234,28.15593397,0.20426118,1.049335978,1.016274617,0.961774872,35792.1,150354.1,6326.69,5734,20.7,124,17484.54348,5372,3301.070967,0
1020,1399.457471,11.99553234,28.15593397,0.20426118,1.049335978,1.016274617,0.961774872,35792.1,150354.1,6326.69,5734,20.7,124,17484.54348,5372,3301.070967,0
1027,1399.440501,11.9854791,28.1522023,0.200268714,1.049504949,1.0449987,0.960660734,35792.2,150354,6326.63,5734,19.5,124,17484.59348,5525.5,3302.35246,0
995,1399.450713,11.98570286,28.15220677,0.200415295,1.049504949,1.0449987,0.960191028,35792.1,150353.9,6326.57,5734,19.5,124,17484.59348,5525.5,3302.35246,1
966,1399.992437,11.99456872,28.1531522,0.221785262,1.049387007,1.036502945,0.962457046,35830.2,150392.1,6326.97,5733,19.9,124,17484.94348,5479,3305.668791,0
904,1399.992218,11.98570286,28.15291241,0.221763871,1.048926657,1.036509596,0.960191028,35829.6,150391.9,6326.96,5733,19.9,124,17484.94348,5481.5,3305.683698,0
984,1399.992218,11.98570286,28.15291241,0.221763871,1.048926657,1.036509596,0.960191028,35829.6,150391.9,6326.96,5733,19.9,124,17484.94348,5481.5,3305.683698,0
1017,1399.992218,11.98560853,28.57348268,0.221763871,1.048918874,1.036435021,0.960137538,35829.6,150391.9,6326.96,5733,19.9,124,17484.94348,5481,3305.676245,0
1032,1399.992437,11.99456872,28.13503323,0.221743015,1.049388954,1.038375266,0.962451192,35829.8,150391.7,6326.94,5733,19.8,124,17484.94348,5489.5,3305.706055,0
1031,1399.970144,11.99553234,28.15387868,0.220131249,1.049334031,1.036485848,0.961780726,35822.8,150384.8,6326.66,5733,19.9,124,17484.89348,5479,3304.970478,0
940,1399.970144,11.99553234,28.15851848,0.220089001,1.049335978,1.03835817,0.961774872,35822.4,150384.4,6326.63,5733,19.8,124,17484.89348,5489.5,3305.009029,0
1019,1399.970144,11.99553234,28.15851848,0.220089001,1.049335978,1.03835817,0.961774872,35822.4,150384.4,6326.63,5733,19.8,124,17484.89348,5489.5,3305.009029,0
1006,1399.970144,11.99553234,28.01116259,0.221789433,1.049433872,1.038778256,0.961571689,35822.2,150384,6326.6,5733,19.8,124,17484.89348,5491.5,3305.016489,0
943,1399.972336,11.98468675,28.1556626,0.202613848,1.035761889,1.015299923,0.951630292,35813.5,150387.6,6326.57,5733,20.2,124,17484.99348,5437.5,3303.172355,0
1039,1399.970144,11.9956308,28.1586649,0.220129104,1.049335978,1.038334017,0.959742542,35821.6,150383.6,6326.57,5733,19.8,124,17484.89348,5489.5,3305.009029,0
958,1399.970144,11.99553234,28.1586649,0.220129104,1.049335978,1.038778256,0.959742542,35821.5,150383.5,6326.56,5733,19.8,124,17484.89348,5492,3305.009729,0
1015,1399.965638,11.99553234,28.15851848,0.219930101,1.049276001,1.043471367,0.96161595,35821.3,150383.3,6326.55,5733,19.6,124,17484.63913,5517.5,3305.105964,0
1050,1399.998131,11.99657332,28.15771064,0.222529398,1.048628646,1.038362679,0.960191028,35822.4,150384.9,6326.54,5733,19.8,124,17484.94348,5493.5,3305.038166,0
1042,1399.990138,11.99515023,28.15316293,0.2217769,1.049401818,1.038823267,0.961616429,35822.3,150384.1,6326.52,5733,19.8,124,17484.94348,5492,3305.023947,0
1014,1399.975678,11.99966593,28.21123632,0.222169593,1.048732408,1.035794876,0.951630292,35819.4,150381.8,6326.4,5733,19.9,124,17484.94348,5478.5,3304.954875,0
994,1399.972336,11.99338632,28.21529728,0.202613848,1.035761889,1.015299923,0.951630292,35806.4,150380.5,6326.19,5733,20.2,124,17492.6875,5437.5,3302.465687,0
